Brand Name,Year,Generic Name,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims
Fe C,2016,"Iron,Carbonyl/Ascorbic Acid",1,7860,7704.8,29659,776
Fe C,2017,"Iron,Carbonyl/Ascorbic Acid",1,3090,3094.81,10472,286
Felbamate,2013,Felbamate,2,13970000,13341529.450000001,4538374.927,20638
Felbamate,2014,Felbamate,2,15480000,15024320.100000001,5364099.251,23604
Felbamate,2015,Felbamate,2,17180000,16679657.71,6118431.802999999,25683
Felbamate,2016,Felbamate,3,20420000,19966031.099999998,8011121.475000001,31508
Felbamate,2017,Felbamate,3,16617000,16639572.2,7335219,27960
Felbatol,2013,Felbamate,1,18000000,17155123.73,4425385.549,17230
Felbatol,2014,Felbamate,1,17900000,17294642.24,3901245.601,15239
Felbatol,2015,Felbamate,1,24100000,23360998.52,3397349.812,13013
Felbatol,2016,Felbamate,1,17400000,17026696.97,2207775.159,8270
Felbatol,2017,Felbamate,1,14500000,14518813.18,1868880.491,6848
Felodipine ER,2013,Felodipine,5,1870900,1781990.35,1658556.76,49228
Felodipine ER,2014,Felodipine,5,1646000,1593803.02,1626206.6,48566
Felodipine ER,2015,Felodipine,7,1479560,1435606.79,1691402.0019999999,49530
Felodipine ER,2016,Felodipine,7,1178300,1154296.18,1639508,47604
Felodipine ER,2017,Felodipine,7,914600,913913.0599999999,1501535,44014
Femara,2013,Letrozole,1,1300000,1238839.73,75189.06,2356
Femara,2014,Letrozole,1,937000,906652.48,46836,1484
Femara,2015,Letrozole,1,853000,827709.04,37569,1226
Femara,2016,Letrozole,1,763000,747701.88,33202,1080
Femara,2017,Letrozole,1,295000,294818.83,13603,435
Femhrt,2013,Norethindrone Ac-Eth Estradiol,1,169000,160928.37,59080,1859
Femhrt,2014,Norethindrone Ac-Eth Estradiol,1,231000,223966.96,73311,2457
Femhrt,2015,Norethindrone Ac-Eth Estradiol,1,193000,187580.33,51968,1723
Femhrt,2016,Norethindrone Ac-Eth Estradiol,1,57700,56497.37,12968,429
Femhrt,2017,Norethindrone Ac-Eth Estradiol,1,40800,40808.19,8400,273
Femring,2013,Estradiol Acetate,1,171000,162877.3,757,754
Femring,2014,Estradiol Acetate,1,233000,225270.03,918,922
Femring,2015,Estradiol Acetate,1,322000,313035.93,1013,1017
Femring,2016,Estradiol Acetate,1,408000,399429.35,1058,1059
Femring,2017,Estradiol Acetate,1,424000,423906.81,980,992
Fenofibrate,2013,Fenofibrate,4,18913900,18014485.71,13472970.716,430808
Fenofibrate,2013,Fenofibrate Nanocrystallized,5,20695070,19716655.74,5295828.653,169846
Fenofibrate,2013,"Fenofibrate,Micronized",4,10493250,9999216.74,6214296.785,199060
Fenofibrate,2014,Fenofibrate,5,18236400,17653475.18,14635619.935,471567
Fenofibrate,2014,Fenofibrate Nanocrystallized,7,18208100,17622989.53,5934757.5309999995,188673
Fenofibrate,2014,"Fenofibrate,Micronized",5,10977800,10628727.71,6507367.002,211404
Fenofibrate,2015,Fenofibrate,7,19506580,18940806.04,18358820.532,563869
Fenofibrate,2015,Fenofibrate Nanocrystallized,7,29257600,28398048.650000002,12785664.625,404176
Fenofibrate,2015,"Fenofibrate,Micronized",5,12814000,12440185.290000001,7755414.002,246971
Fenofibrate,2016,Fenofibrate,8,21323730,20902052.84,19519028.48,613497
Fenofibrate,2016,Fenofibrate Nanocrystallized,7,19954050,19554869.05,14344721.67,449081
Fenofibrate,2016,"Fenofibrate,Micronized",6,13419000,13153472.89,8451849.3,268407
Fenofibrate,2017,Fenofibrate,8,18361320,18366356.36,18672068.353,580676
Fenofibrate,2017,Fenofibrate Nanocrystallized,7,14956740,14953758.99,14209143.3,443216
Fenofibrate,2017,"Fenofibrate,Micronized",6,10413000,10416549.76,7422184,232915
Fenofibric Acid,2013,Fenofibric Acid,1,67200,63962.83,32761.995,1083
Fenofibric Acid,2013,Fenofibric Acid (Choline),3,2210000,2103785.09,503747,15405
Fenofibric Acid,2014,Fenofibric Acid,1,83600,80962.51,44719,1466
Fenofibric Acid,2014,Fenofibric Acid (Choline),5,5605000,5418390.91,1413438,42841
Fenofibric Acid,2015,Fenofibric Acid,1,88300,85769.62,49670,1630
Fenofibric Acid,2015,Fenofibric Acid (Choline),5,6759000,6567604.34,2002054,62531
Fenofibric Acid,2016,Fenofibric Acid,2,169200,165395.82,82835,2672
Fenofibric Acid,2016,Fenofibric Acid (Choline),6,4751000,4661632.38,1722357,53702
Fenofibric Acid,2017,Fenofibric Acid,2,172150,172344.03,87925,2879
Fenofibric Acid,2017,Fenofibric Acid (Choline),6,2803000,2802595.91,1241033,37929
Fenoprofen Calcium,2013,Fenoprofen Calcium,1,52900,50403.93,32599,454
Fenoprofen Calcium,2014,Fenoprofen Calcium,1,46600,45093.51,21712,362
Fenoprofen Calcium,2015,Fenoprofen Calcium,2,58090,56406.81,24982,363
Fenoprofen Calcium,2016,Fenoprofen Calcium,2,128700,126184.11,43931.561,606
Fenoprofen Calcium,2017,Fenoprofen Calcium,2,492600,492883.13,170497,2135
Fentanyl,2013,Fentanyl,6,63340000,60311901.27,4124138.5549999997,411608
Fentanyl,2014,Fentanyl,6,62110000,60134036.63,4644556.012,468509
Fentanyl,2015,Fentanyl,6,59500000,57850523.54,5080136.403,511279
Fentanyl,2016,Fentanyl,6,50500000,49509724.08,4899615.896,494472
Fentanyl,2017,Fentanyl,6,34032000,34009607.93,3732524.01,378707
Fentanyl Citrate,2013,Fentanyl Citrate,1,2580000,2461733.96,99743,872
Fentanyl Citrate,2014,Fentanyl Citrate,1,2040000,1976578.16,81549,754
Fentanyl Citrate,2015,Fentanyl Citrate,1,1690000,1636268.63,71027,617
Fentanyl Citrate,2016,Fentanyl Citrate,2,1976000,1936153.61,77200,638
Fentanyl Citrate,2017,Fentanyl Citrate,2,1940000,1942684.23,77106,628
Fentanyl Citrate*,2013,Fentanyl Citrate/PF,3,18243000,17419976.169999998,1058846.926,209483
Fentanyl Citrate*,2014,Fentanyl Citrate/PF,3,13486000,13057719.78,1825264.24,260359
Fentanyl Citrate*,2015,Fentanyl Citrate/PF,3,37890000,36802029.239999995,2157697.199,412285
Fentanyl Citrate*,2016,Fentanyl Citrate/PF,3,31080000,30445615.240000002,2106758.136,406811
Fentanyl Citrate*,2017,Fentanyl Citrate/PF,3,58280000,58313348.74,2161166.118,370325
Fentora,2013,Fentanyl Citrate,1,8190000,7799489.04,108656,852
Fentora,2014,Fentanyl Citrate,1,8270000,8000192.43,107885,776
Fentora,2015,Fentanyl Citrate,1,9400000,9128999.81,103508,832
Fentora,2016,Fentanyl Citrate,1,10000000,9800386.98,98548,691
Fentora,2017,Fentanyl Citrate,1,7290000,7294014.61,65639,461
Fer-In-Sol,2013,Ferrous Sulfate,1,2730,2600.05,14600,225
Fer-In-Sol,2014,Ferrous Sulfate,1,2350,2279.28,12600,219
Fer-In-Sol,2015,Ferrous Sulfate,1,1690,1642.06,10090,173
Fer-In-Sol,2016,Ferrous Sulfate,1,2660,2604.05,12100,150
Fer-In-Sol,2017,Ferrous Sulfate,1,3500,3497.46,15800,219
Fer-Iron,2013,Ferrous Sulfate,1,15000,14240.86,156752.5,2477
Fer-Iron,2014,Ferrous Sulfate,1,6800,6578.42,81940,1230
Fer-Iron,2015,Ferrous Sulfate,1,5580,5416.13,72645,1057
Fer-Iron,2016,Ferrous Sulfate,1,697,682.67,8800,126
Fer-Iron,2017,Ferrous Sulfate,1,329,328.64,3750,57
Feraheme,2013,Ferumoxytol,1,2510000,2386452.32,133513.094,7359
Feraheme,2014,Ferumoxytol,1,3520000,3402309.16,222024.162,9032
Feraheme,2015,Ferumoxytol,1,4200000,4081659.58,197089.128,10043
Feraheme,2016,Ferumoxytol,1,5440000,5326806.8,224371.444,11722
Feraheme,2017,Ferumoxytol,1,7570000,7574606.8,285906.256,14157
Ferocon,2013,Ferrous Fum/Vit C/B12-If/Folic,1,45500,43296.04,119273,2833
Ferocon,2014,Ferrous Fum/Vit C/B12-If/Folic,1,33400,32316.11,96169,2274
Ferocon,2015,Ferrous Fum/Vit C/B12-If/Folic,1,2010,1952.89,5451,129
Ferocon,2016,Ferrous Fum/Vit C/B12-If/Folic,1,829,812.45,2147,72
Ferocon,2017,Ferrous Fum/Vit C/B12-If/Folic,1,931,931.29,2730,69
Ferosul,2013,Ferrous Sulfate,1,80900,77014.81,1825013.501,25903
Ferosul,2014,Ferrous Sulfate,1,52600,50884.2,1237555.001,20266
Ferosul,2015,Ferrous Sulfate,1,48900,47506.5,1138874.8,19982
Ferosul,2016,Ferrous Sulfate,1,2890,2833.64,138015,841
Ferosul,2017,Ferrous Sulfate,1,8630,8634.94,374963.2,2387
Ferralet 90,2013,"Iron Carb,Gl/FA/B12/C/Docusate",1,1960000,1867685.24,1558399,45922
Ferralet 90,2014,"Iron Carb,Gl/FA/B12/C/Docusate",1,2340000,2265006.37,1662498.111,49130
Ferralet 90,2015,"Iron Carb,Gl/FA/B12/C/Docusate",1,2690000,2613078.5,1650387,49343
Ferralet 90,2016,"Iron Carb,Gl/FA/B12/C/Docusate",1,3150000,3088336.14,1730151,52698
Ferralet 90,2017,"Iron Carb,Gl/FA/B12/C/Docusate",1,3360000,3355723.5,1729656,52799
Ferraplus 90,2013,Iron/Folic Acid/B12/C/Docusate,1,39200,37377.79,61310,1870
Ferraplus 90,2014,Iron/Folic Acid/B12/C/Docusate,1,43500,42079.51,70405,2167
Ferraplus 90,2015,Iron/Folic Acid/B12/C/Docusate,1,49600,48110.8,81758,2462
Ferraplus 90,2016,Iron/Folic Acid/B12/C/Docusate,1,54700,53560.52,92265,2819
Ferraplus 90,2017,Iron/Folic Acid/B12/C/Docusate,1,33900,33857.2,50865,1550
Ferrex 150,2013,Iron Polysaccharide Complex,1,690000,657196.09,3031825.035,70603
Ferrex 150,2014,Iron Polysaccharide Complex,1,371000,358900.73,1842525.701,42782
Ferrex 150,2015,Iron Polysaccharide Complex,1,105000,102036.46,444077,10644
Ferrex 150,2016,Iron Polysaccharide Complex,1,20900,20447.22,125040,3089
Ferrex 150,2017,Iron Polysaccharide Complex,1,19500,19520.46,95279,2458
Ferrex 150 Forte,2013,Iron Ps Complex/B12/Folic Acid,1,74900,71296.97,400821.12,10828
Ferrex 150 Forte,2014,Iron Ps Complex/B12/Folic Acid,1,77500,75050.05,417095.2,11403
Ferrex 150 Forte,2015,Iron Ps Complex/B12/Folic Acid,1,33900,32884.01,167946,4442
Ferrex 150 Forte,2016,Iron Ps Complex/B12/Folic Acid,1,2240,2190.41,8961,390
Ferrex 150 Forte,2017,Iron Ps Complex/B12/Folic Acid,1,383,382.87,1860,64
Ferrex 150 Plus,2013,"Iron Aspgly,Ps/C/Succinic Acid",1,241000,229475.25,217140,5243
Ferrex 150 Plus,2014,"Iron Aspgly,Ps/C/Succinic Acid",1,175000,169086.83,158480,3925
Ferrex 150 Plus,2015,"Iron Aspgly,Ps/C/Succinic Acid",1,52800,51232.13,46042,1139
Ferrex 150 Plus,2016,"Iron Aspgly,Ps/C/Succinic Acid",1,3420,3346.88,3267,92
Ferrex 150 Plus,2017,"Iron Aspgly,Ps/C/Succinic Acid",1,2450,2451.44,2216,75
Ferriprox,2013,Deferiprone,1,9100000,8668518.64,248237,1095
Ferriprox,2014,Deferiprone,1,13500000,13100470,345954,1483
Ferriprox,2015,Deferiprone,1,19200000,18614504.29,427677,1821
Ferriprox,2016,Deferiprone,1,20100000,19726918.81,458053,1764
Ferriprox,2017,Deferiprone,1,18700000,18746467.58,420282,1594
Ferro-Time,2013,Ferrous Sulfate,1,705,671.6,13583,250
Ferro-Time,2014,Ferrous Sulfate,1,889,860.07,15398,327
Ferro-Time,2015,Ferrous Sulfate,1,862,836.77,18330,358
Ferro-Time,2016,Ferrous Sulfate,1,1150,1127.21,29032,585
Ferro-Time,2017,Ferrous Sulfate,1,1290,1285.11,18294,332
Ferrocite,2013,Ferrous Fumarate,1,26000,24796.9,123862.97,2788
Ferrocite,2014,Ferrous Fumarate,1,23200,22476.5,119794,2671
Ferrocite,2015,Ferrous Fumarate,1,14100,13690.75,73711,1577
Ferrocite,2016,Ferrous Fumarate,1,8890,8706.91,36558,1067
Ferrocite,2017,Ferrous Fumarate,1,8030,8032.43,45374,1308
Ferrous Fumarate,2013,Ferrous Fumarate,1,11400,10826.13,42191,969
Ferrous Fumarate,2014,Ferrous Fumarate,1,13200,12806.29,39619,951
Ferrous Fumarate,2015,Ferrous Fumarate,1,4110,3991.22,16548,396
Ferrous Fumarate,2016,Ferrous Fumarate,1,2930,2867.51,10764,249
Ferrous Fumarate,2017,Ferrous Fumarate,1,2920,2921.64,8129,175
Ferrous Gluconate,2013,Ferrous Gluconate,2,13080,12460.51,199497,3828
Ferrous Gluconate,2014,Ferrous Gluconate,2,24100,23303.49,289965.089,5649
Ferrous Gluconate,2015,Ferrous Gluconate,2,17110,16597.85,271454,5003
Ferrous Gluconate,2016,Ferrous Gluconate,2,5760,5637.63,106751,1617
Ferrous Gluconate,2017,Ferrous Gluconate,2,22450,22459.7,159297,3104
Ferrous Sulfate,2013,Ferrous Sulfate,11,2812210,2683634.22,60066009.974,1031283
Ferrous Sulfate,2014,Ferrous Sulfate,12,3204650,3105219.47,63469557.006,1123582
Ferrous Sulfate,2015,Ferrous Sulfate,12,2335150,2266610.89,52355155.219,948310
Ferrous Sulfate,2016,Ferrous Sulfate,12,1064748,1043994.69,24863937.384,483963
Ferrous Sulfate,2017,Ferrous Sulfate,12,766397,767218.07,9939376.493999999,231254
Finacea,2013,Azelaic Acid,1,1020000,974177.62,246425,4929
Finacea,2014,Azelaic Acid,1,2760000,2668906.64,581463.153,11623
Finacea,2015,Azelaic Acid,1,4110000,3986192.86,800284,15926
Finacea,2016,Azelaic Acid,1,4850000,4749474.04,849963.454,16925
Finacea,2017,Azelaic Acid,1,4630000,4629088.28,792213.5,15807
Finasteride,2013,Finasteride,11,3093728.2,2944933.21,5009254.7469999995,161719
Finasteride,2014,Finasteride,11,3500510,3387644.98,6892654.788,225233
Finasteride,2015,Finasteride,13,4240399,4117385.74,10117041.678,323423
Finasteride,2016,Finasteride,14,3856960,3775502.7199999997,12124735.569,384951
Finasteride,2017,Finasteride,14,3435130,3434836.67,12681150.986,406150
Fioricet,2013,Butalb/Acetaminophen/Caffeine,1,38400,36582.9,15928,298
Fioricet,2014,Butalb/Acetaminophen/Caffeine,1,478000,462531.68,171487,3834
Fioricet,2015,Butalb/Acetaminophen/Caffeine,1,880000,854224.37,247422,5515
Fioricet,2016,Butalb/Acetaminophen/Caffeine,1,932000,913372.32,225442,5311
Fioricet,2017,Butalb/Acetaminophen/Caffeine,1,182000,181811.88,41893,877
Fioricet With Codeine,2013,Butalbit/Acetamin/Caff/Codeine,1,8350,7948.24,1678,28
Fioricet With Codeine,2014,Butalbit/Acetamin/Caff/Codeine,1,45000,43540.08,8131,154
Fioricet With Codeine,2015,Butalbit/Acetamin/Caff/Codeine,1,91200,88514.03,12259,217
Fioricet With Codeine,2016,Butalbit/Acetamin/Caff/Codeine,1,97600,95614.5,11089,236
Fioricet With Codeine,2017,Butalbit/Acetamin/Caff/Codeine,1,72400,72442.51,8029,186
Fiorinal,2013,Butalbital/Aspirin/Caffeine,1,26200,24990.97,11677,162
Fiorinal,2014,Butalbital/Aspirin/Caffeine,1,16100,15557.09,6974.09,123
Fiorinal,2015,Butalbital/Aspirin/Caffeine,1,15800,15305.15,4798,87
Fiorinal,2016,Butalbital/Aspirin/Caffeine,1,15900,15581.4,4440,83
Fiorinal,2017,Butalbital/Aspirin/Caffeine,1,15200,15172.07,3828,66
Firazyr,2013,Icatibant Acetate,1,13300000,12631994.54,5068.4,442
Firazyr,2014,Icatibant Acetate,1,23700000,22928623.33,8404.899,704
Firazyr,2015,Icatibant Acetate,1,29200000,28383023.92,9705,905
Firazyr,2016,Icatibant Acetate,1,40700000,39838930.17,12121.732,1136
Firazyr,2017,Icatibant Acetate,1,51800000,51765090.98,15801.396,1422
Firmagon,2013,Degarelix Acetate,1,211000,200541.04,2991.448,732
Firmagon,2014,Degarelix Acetate,1,376000,364088.46,2224.753,1071
Firmagon,2015,Degarelix Acetate,1,530000,514240.63,2151.66,1263
Firmagon,2016,Degarelix Acetate,1,780000,764407.88,4569.696,1846
Firmagon,2017,Degarelix Acetate,1,818000,818449.78,6131.377,1913
Fish Oil,2013,Omega-3 Fatty Acids/Fish Oil,1,69700,66356.85,971454,15544
Fish Oil,2013,Omega-3/DHA/EPA/Fish Oil,2,3080,2936.79,46467,811
Fish Oil,2014,Omega-3 Fatty Acids/Fish Oil,1,108000,104384.24,1509891.009,23104
Fish Oil,2014,Omega-3/DHA/EPA/Fish Oil,2,4680,4526.37,70833.001,1247
Fish Oil,2015,Omega-3 Fatty Acids/Fish Oil,1,145000,140801.35,2248849,36967
Fish Oil,2015,Omega-3/DHA/EPA/Fish Oil,2,5800,5632.92,98910,1686
Fish Oil,2016,Omega-3 Fatty Acids/Fish Oil,1,48100,47157.74,122744,11826
Fish Oil,2016,Omega-3/DHA/EPA/Fish Oil,3,7506,7360.21,115783,2151
Fish Oil,2017,Omega-3 Fatty Acids/Fish Oil,1,5150,5145.4,99830,1423
Fish Oil,2017,Omega-3/DHA/EPA/Fish Oil,3,2493.4,2491.1,30598,722
Fish Oil Omega-3,2013,Omega-3 Fatty Acids/Fish Oil,1,231,220.26,3700,48
Fish Oil Omega-3,2014,Omega-3 Fatty Acids/Fish Oil,1,529,512.09,9702,159
Fish Oil Omega-3,2015,Omega-3 Fatty Acids/Fish Oil,1,622,604.27,12615,200
Fish Oil Omega-3,2016,Omega-3 Fatty Acids/Fish Oil,1,223,218.87,3670,56
Fish Oil Omega-3,2017,Omega-3 Fatty Acids/Fish Oil,1,185,185.4,3090,52
Flagyl,2013,Metronidazole,1,2940,2797.82,1054.282,72
Flagyl,2014,Metronidazole,1,2820,2725.32,662.047,41
Flagyl,2015,Metronidazole,1,2830,2751.53,410,34
Flagyl,2016,Metronidazole,1,3110,3045.41,453.188,52
Flagyl,2017,Metronidazole,1,3670,3671.66,871.84,74
Flarex,2013,Fluorometholone Acetate,1,18100,17239.94,1660,325
Flarex,2014,Fluorometholone Acetate,1,13600,13172.21,1240,230
Flarex,2015,Fluorometholone Acetate,1,30400,29503.98,2530,481
Flarex,2016,Fluorometholone Acetate,1,58300,57167.05,4550,879
Flarex,2017,Fluorometholone Acetate,1,42300,42332.1,3170,623
Flavoxate HCl,2013,Flavoxate HCl,4,272250,258994.96,258181,3723
Flavoxate HCl,2014,Flavoxate HCl,4,220000,212722.25,211613,3048
Flavoxate HCl,2015,Flavoxate HCl,4,217100,211031.16999999998,210108,3091
Flavoxate HCl,2016,Flavoxate HCl,4,222670,218231.44,222485,3256
Flavoxate HCl,2017,Flavoxate HCl,4,169410,169379.05000000002,209979,3081
Flebogamma Dif,2013,Imm Glob G (IgG)/Sorb/IgA 0-50,1,7700000,7333823.95,1819485.001,2863
Flebogamma Dif,2014,Imm Glob G (IgG)/Sorb/IgA 0-50,1,5520000,5342722.19,945234,1832
Flebogamma Dif,2015,Imm Glob G (IgG)/Sorb/IgA 0-50,1,4690000,4557472.41,927239,2200
Flebogamma Dif,2016,Imm Glob G (IgG)/Sorb/IgA 0-50,1,6220000,6097184.9,1275444.75,2716
Flebogamma Dif,2017,Imm Glob G (IgG)/Sorb/IgA 0-50,1,7350000,7352809.89,983973,2091
Flecainide Acetate,2013,Flecainide Acetate,3,997700,949978.0499999999,1930223.406,31273
Flecainide Acetate,2014,Flecainide Acetate,3,1239400,1199408.8,2394663.244,39501
Flecainide Acetate,2015,Flecainide Acetate,5,2198160,2130301.2399999998,3401268.586,54799
Flecainide Acetate,2016,Flecainide Acetate,6,2324400,2274320.62,4662877.63,66338
Flecainide Acetate,2017,Flecainide Acetate,6,2209800,2209442.06,4697713.165,76136
Flector,2013,Diclofenac Epolamine,1,5850000,5568938.61,806558.91,20302
Flector,2014,Diclofenac Epolamine,1,6160000,5958503.95,798015.21,19985
Flector,2015,Diclofenac Epolamine,1,7740000,7516313.63,771238.06,18818
Flector,2016,Diclofenac Epolamine,1,8120000,7960209.19,746991,17841
Flector,2017,Diclofenac Epolamine,1,8110000,8114345.8,726375,17584
Flolan,2013,Epoprostenol Sodium (Glycine),1,4070000,3876427.77,103494.273,1052
Flolan,2014,Epoprostenol Sodium (Glycine),1,3900000,3776887.49,102468.766,1009
Flolan,2015,Epoprostenol Sodium (Glycine),1,2980000,2897312.32,88294.085,727
Flolan,2016,Epoprostenol Sodium (Glycine),1,2190000,2150303.56,57214.812,498
Flolan,2017,Epoprostenol Sodium (Glycine),1,2070000,2068750.62,55556.164,481
Flomax,2013,Tamsulosin HCl,1,4780000,4555100.72,843553.433,23341
Flomax,2014,Tamsulosin HCl,1,5070000,4904972.71,842240.375,23289
Flomax,2015,Tamsulosin HCl,1,1290000,1256875.97,207021.063,6780
Flomax,2016,Tamsulosin HCl,1,819000,802136.81,129626,3664
Flomax,2017,Tamsulosin HCl,1,114000,113716.57,20304,904
Floranex,2013,L. Acidophilus/L.Bulgaricus,1,18800,17895.99,71900,1756
Floranex,2014,L. Acidophilus/L.Bulgaricus,1,17300,16725.94,72695,1702
Floranex,2015,L. Acidophilus/L.Bulgaricus,1,29200,28353.87,113960,2308
Floranex,2016,L. Acidophilus/L.Bulgaricus,1,20100,19678.57,36098,849
Floranex,2017,L. Acidophilus/L.Bulgaricus,1,10000,10041.84,15574,297
Flovent Diskus,2013,Fluticasone Propionate,1,14400000,13760870.04,6071711.023,100392
Flovent Diskus,2014,Fluticasone Propionate,1,15700000,15229749.09,5894924.342,98422
Flovent Diskus,2015,Fluticasone Propionate,1,17500000,16950119.7,6127506.38,101263
Flovent Diskus,2016,Fluticasone Propionate,1,17600000,17226445.32,5775353.4,95203
Flovent Diskus,2017,Fluticasone Propionate,1,16400000,16440740.08,5144151.6,86000
Flovent HFA,2013,Fluticasone Propionate,1,350000000,333265278,23677965.64,2065702
Flovent HFA,2014,Fluticasone Propionate,1,397000000,384198451.5,24448327.68,2114244
Flovent HFA,2015,Fluticasone Propionate,1,459000000,445195937.8,26526033.25,2288603
Flovent HFA,2016,Fluticasone Propionate,1,471000000,461112176.8,25665893.24,2200635
Flovent HFA,2017,Fluticasone Propionate,1,457000000,456779670.2,23744744.46,2060741
Fluconazole,2013,Fluconazole,7,20223850,19265046.62,13179224.481999999,2255373
Fluconazole,2014,Fluconazole,9,30114600,29170026.42,14026152.13,2567840
Fluconazole,2015,Fluconazole,13,33727310,32785061.34,17115817.846,3107354
Fluconazole,2016,Fluconazole,13,32477090,31825680.5,17092159.944,3304204
Fluconazole,2017,Fluconazole,13,30716310,30706551.14,16812947.786000002,3303482
Fluconazole-NaCl,2013,"Fluconazole In NaCl,Iso-Osm",3,103800,98916.23000000001,1249670.8,1774
Fluconazole-NaCl,2014,"Fluconazole In NaCl,Iso-Osm",3,90100,87223.67,1008118.475,1757
Fluconazole-NaCl,2015,"Fluconazole In NaCl,Iso-Osm",3,933600,906295.24,1137196.05,2474
Fluconazole-NaCl,2016,"Fluconazole In NaCl,Iso-Osm",3,110200,107981.18,1570504.5,1898
Fluconazole-NaCl,2017,"Fluconazole In NaCl,Iso-Osm",3,115690,115714.78,1105555.1,1687
Flucytosine,2013,Flucytosine,1,466000,444174.82,11862,84
Flucytosine,2014,Flucytosine,1,499000,482727.76,12489,74
Flucytosine,2015,Flucytosine,1,950000,922788.59,8317,77
Flucytosine,2016,Flucytosine,1,1380000,1350901.4,12589,92
Flucytosine,2017,Flucytosine,1,901000,900887.28,7718,56
Fludarabine Phosphate,2013,Fludarabine Phosphate,4,216100,205820.13,2429.98,1155
Fludarabine Phosphate,2014,Fludarabine Phosphate,4,181100,175276.72,2260.2799999999997,979
Fludarabine Phosphate,2015,Fludarabine Phosphate,4,232600,225989.7,2277.141,1201
Fludarabine Phosphate,2016,Fludarabine Phosphate,4,185300,181612.5,1683.56,973
Fludarabine Phosphate,2017,Fludarabine Phosphate,4,419800,419715.18,2823.04,972
Fludrocortisone Acetate,2013,Fludrocortisone Acetate,3,2453590,2335047.1,3949413.5700000003,98925
Fludrocortisone Acetate,2014,Fludrocortisone Acetate,3,2563300,2476295.8,4354892.143999999,109022
