Brand Name,Program,numyrs,firstyear,Year,Generic Name,Nom Total Spend,Inf Total Spend,Total Claims,Total Beneficiaries,Yearnum,complete
Freamine III,Medicaid,5,2013,2014,Parenteral Amino Acid 10% No.4,386733.32,400000,2134,NA,2014,Complete
Freamine III,Medicaid,5,2013,2015,Parenteral Amino Acid 10% No.4,592192.25,610000,2909,NA,2015,Complete
Freamine III,Medicaid,5,2013,2016,Parenteral Amino Acid 10% No.4,547509.69,559000,3235,NA,2016,Complete
Freamine III,Medicaid,5,2013,2017,Parenteral Amino Acid 10% No.4,575162.62,575000,3321,NA,2017,Complete
Frova,Medicaid,5,2013,2013,Frovatriptan Succinate,1875612.29,1970000,5640,NA,2013,Complete
Frova,Medicaid,5,2013,2014,Frovatriptan Succinate,2303612.71,2380000,5658,NA,2014,Complete
Frova,Medicaid,5,2013,2015,Frovatriptan Succinate,3182268.1,3280000,5833,NA,2015,Complete
Frova,Medicaid,5,2013,2016,Frovatriptan Succinate,1490022.82,1520000,2333,NA,2016,Complete
Frova,Medicaid,5,2013,2017,Frovatriptan Succinate,321606.97,322000,474,NA,2017,Complete
Furadantin,Medicaid,5,2013,2013,Nitrofurantoin,1274357.22,1340000,1775,NA,2013,Complete
Furadantin,Medicaid,5,2013,2014,Nitrofurantoin,626442.31,647000,785,NA,2014,Complete
Furadantin,Medicaid,5,2013,2015,Nitrofurantoin,489805.28,504000,553,NA,2015,Complete
Furadantin,Medicaid,5,2013,2016,Nitrofurantoin,323190.81,330000,360,NA,2016,Complete
Furadantin,Medicaid,5,2013,2017,Nitrofurantoin,106501.37,107000,138,NA,2017,Complete
Furosemide*,Medicaid,5,2013,2013,Furosemide,14384238.05,15103300,2872468,NA,2013,Complete
Furosemide*,Medicaid,5,2013,2014,Furosemide,14216339.51,14695700,3133808,NA,2014,Complete
Furosemide*,Medicaid,5,2013,2015,Furosemide,15600045.1,16056800,3564434,NA,2015,Complete
Furosemide*,Medicaid,5,2013,2016,Furosemide,16737370.54,17081100,3814695,NA,2016,Complete
Furosemide*,Medicaid,5,2013,2017,Furosemide,19384962.27,19375240,3891439,NA,2017,Complete
Fusilev,Medicaid,5,2013,2013,Levoleucovorin Calcium,13834493.47,14500000,13237,NA,2013,Complete
Fusilev,Medicaid,5,2013,2014,Levoleucovorin Calcium,13551250.07,14000000,11930,NA,2014,Complete
Fusilev,Medicaid,5,2013,2015,Levoleucovorin Calcium,16881644.96,17400000,12316,NA,2015,Complete
Fusilev,Medicaid,5,2013,2016,Levoleucovorin Calcium,13849554.09,14100000,9969,NA,2016,Complete
Fusilev,Medicaid,5,2013,2017,Levoleucovorin Calcium,9049316.49,9050000,8910,NA,2017,Complete
Fusion Plus,Medicaid,5,2013,2013,"Iron,Fm,Ps/Folic/B,C18/L.Casei",90999.25,95500,3047,NA,2013,Complete
Fusion Plus,Medicaid,5,2013,2014,"Iron,Fm,Ps/Folic/B,C18/L.Casei",170865.08,177000,5654,NA,2014,Complete
Fusion Plus,Medicaid,5,2013,2015,"Iron,Fm,Ps/Folic/B,C18/L.Casei",203443.88,210000,6178,NA,2015,Complete
Fusion Plus,Medicaid,5,2013,2016,"Iron,Fm,Ps/Folic/B,C18/L.Casei",332188.04,339000,10054,NA,2016,Complete
Fusion Plus,Medicaid,5,2013,2017,"Iron,Fm,Ps/Folic/B,C18/L.Casei",277874.19,278000,8054,NA,2017,Complete
Fuzeon,Medicaid,5,2013,2013,Enfuvirtide,2536415.59,2660000,921,NA,2013,Complete
Fuzeon,Medicaid,5,2013,2014,Enfuvirtide,2680274.54,2770000,916,NA,2014,Complete
Fuzeon,Medicaid,5,2013,2015,Enfuvirtide,2023627.56,2080000,651,NA,2015,Complete
Fuzeon,Medicaid,5,2013,2016,Enfuvirtide,1851231.57,1890000,547,NA,2016,Complete
Fuzeon,Medicaid,5,2013,2017,Enfuvirtide,1712563.28,1710000,482,NA,2017,Complete
Gabapentin,Medicaid,5,2013,2013,Gabapentin,141507928.7,148552670,5641644,NA,2013,Complete
Gabapentin,Medicaid,5,2013,2014,Gabapentin,156714373.17,161830330,7513371,NA,2014,Complete
Gabapentin,Medicaid,5,2013,2015,Gabapentin,210796485.88,217092900,10392359,NA,2015,Complete
Gabapentin,Medicaid,5,2013,2016,Gabapentin,207701757.43,212017200,12300562,NA,2016,Complete
Gabapentin,Medicaid,5,2013,2017,Gabapentin,199887800.47,199987520,13159940,NA,2017,Complete
Gabitril,Medicaid,5,2013,2013,Tiagabine HCl,5501990.18,5780000,9567,NA,2013,Complete
Gabitril,Medicaid,5,2013,2014,Tiagabine HCl,4789195.64,4950000,8046,NA,2014,Complete
Gabitril,Medicaid,5,2013,2015,Tiagabine HCl,4102242.37,4230000,6713,NA,2015,Complete
Gabitril,Medicaid,5,2013,2016,Tiagabine HCl,3862789.73,3940000,5592,NA,2016,Complete
Gabitril,Medicaid,5,2013,2017,Tiagabine HCl,3660882.03,3660000,4917,NA,2017,Complete
Gablofen,Medicaid,5,2013,2013,Baclofen,5429674.36,5700000,6196,NA,2013,Complete
Gablofen,Medicaid,5,2013,2014,Baclofen,7367311.61,7610000,8333,NA,2014,Complete
Gablofen,Medicaid,5,2013,2015,Baclofen,8926492.25,9190000,10226,NA,2015,Complete
Gablofen,Medicaid,5,2013,2016,Baclofen,10641876.63,10900000,11783,NA,2016,Complete
Gablofen,Medicaid,5,2013,2017,Baclofen,11733401.91,11700000,12250,NA,2017,Complete
Gadavist,Medicaid,5,2013,2013,Gadobutrol,301979.48,317000,2326,NA,2013,Complete
Gadavist,Medicaid,5,2013,2014,Gadobutrol,209742.5,217000,5102,NA,2014,Complete
Gadavist,Medicaid,5,2013,2015,Gadobutrol,416304.82,429000,7968,NA,2015,Complete
Gadavist,Medicaid,5,2013,2016,Gadobutrol,351691.81,359000,8554,NA,2016,Complete
Gadavist,Medicaid,5,2013,2017,Gadobutrol,1042799.88,1040000,18370,NA,2017,Complete
Galantamine ER,Medicaid,5,2013,2013,Galantamine HBr,196665.76,206200,1826,NA,2013,Complete
Galantamine ER,Medicaid,5,2013,2014,Galantamine HBr,153850.63,159000,1642,NA,2014,Complete
Galantamine ER,Medicaid,5,2013,2015,Galantamine HBr,134025.19,138100,1554,NA,2015,Complete
Galantamine ER,Medicaid,5,2013,2016,Galantamine HBr,117574.11,120000,1516,NA,2016,Complete
Galantamine ER,Medicaid,5,2013,2017,Galantamine HBr,116708.94,116700,1616,NA,2017,Complete
Galantamine HBr,Medicaid,5,2013,2013,Galantamine HBr,258394.97,271200,2273,NA,2013,Complete
Galantamine HBr,Medicaid,5,2013,2014,Galantamine HBr,244429.3,252500,2121,NA,2014,Complete
Galantamine HBr,Medicaid,5,2013,2015,Galantamine HBr,224557.25999999998,231150,2309,NA,2015,Complete
Galantamine HBr,Medicaid,5,2013,2016,Galantamine HBr,208733.3,213000,2562,NA,2016,Complete
Galantamine HBr,Medicaid,5,2013,2017,Galantamine HBr,188678.33,188700,2617,NA,2017,Complete
Galzin,Medicaid,5,2013,2013,Zinc Acetate,80484.67,84500,596,NA,2013,Complete
Galzin,Medicaid,5,2013,2014,Zinc Acetate,76823.06,79400,564,NA,2014,Complete
Galzin,Medicaid,5,2013,2015,Zinc Acetate,92034.3,94800,613,NA,2015,Complete
Galzin,Medicaid,5,2013,2016,Zinc Acetate,90459.25,92300,663,NA,2016,Complete
Galzin,Medicaid,5,2013,2017,Zinc Acetate,88474.57,88500,641,NA,2017,Complete
Gamastan S-D,Medicaid,5,2013,2013,Immune Globul G (IgG)/Glycine,15240.12,16000,51,NA,2013,Complete
Gamastan S-D,Medicaid,5,2013,2014,Immune Globul G (IgG)/Glycine,15132.61,15600,100,NA,2014,Complete
Gamastan S-D,Medicaid,5,2013,2015,Immune Globul G (IgG)/Glycine,15261.33,15700,88,NA,2015,Complete
Gamastan S-D,Medicaid,5,2013,2016,Immune Globul G (IgG)/Glycine,2835.32,2890,74,NA,2016,Complete
Gamastan S-D,Medicaid,5,2013,2017,Immune Globul G (IgG)/Glycine,19702.99,19700,71,NA,2017,Complete
Gammagard Liquid,Medicaid,5,2013,2013,Immun Glob G(IgG)/Gly/IgA Ov50,64203722.17,67400000,17447,NA,2013,Complete
Gammagard Liquid,Medicaid,5,2013,2014,Immun Glob G(IgG)/Gly/IgA Ov50,64082192.14,66200000,18217,NA,2014,Complete
Gammagard Liquid,Medicaid,5,2013,2015,Immun Glob G(IgG)/Gly/IgA Ov50,74025404.32,76200000,21239,NA,2015,Complete
Gammagard Liquid,Medicaid,5,2013,2016,Immun Glob G(IgG)/Gly/IgA Ov50,88996566.57,90800000,23129,NA,2016,Complete
Gammagard Liquid,Medicaid,5,2013,2017,Immun Glob G(IgG)/Gly/IgA Ov50,106407270.1,106000000,26611,NA,2017,Complete
Gammagard S-D,Medicaid,5,2013,2013,Immun Glob G/Gly/Gluc/IgA 0-50,607122.21,637000,216,NA,2013,Complete
Gammagard S-D,Medicaid,5,2013,2014,Immun Glob G/Gly/Gluc/IgA 0-50,2577197.57,2660000,860,NA,2014,Complete
Gammagard S-D,Medicaid,5,2013,2015,Immun Glob G/Gly/Gluc/IgA 0-50,2993155.89,3080000,950,NA,2015,Complete
Gammagard S-D,Medicaid,5,2013,2016,Immun Glob G/Gly/Gluc/IgA 0-50,4264727.84,4350000,1271,NA,2016,Complete
Gammagard S-D,Medicaid,5,2013,2017,Immun Glob G/Gly/Gluc/IgA 0-50,4563279.16,4560000,1323,NA,2017,Complete
Gammaked,Medicaid,5,2013,2013,Immune Globul G/Gly/IgA Avg 46,3649743.87,3830000,1045,NA,2013,Complete
Gammaked,Medicaid,5,2013,2014,Immune Globul G/Gly/IgA Avg 46,3913292.81,4040000,975,NA,2014,Complete
Gammaked,Medicaid,5,2013,2015,Immune Globul G/Gly/IgA Avg 46,7988294.53,8230000,1646,NA,2015,Complete
Gammaked,Medicaid,5,2013,2016,Immune Globul G/Gly/IgA Avg 46,8144691.34,8310000,1633,NA,2016,Complete
Gammaked,Medicaid,5,2013,2017,Immune Globul G/Gly/IgA Avg 46,8810005.1,8810000,1652,NA,2017,Complete
Gammaplex,Medicaid,5,2013,2013,Immun Glob G/Sorb/Gly/IgA 0-50,1566284.06,1640000,394,NA,2013,Complete
Gammaplex,Medicaid,5,2013,2014,Immun Glob G/Sorb/Gly/IgA 0-50,3105164.59,3210000,634,NA,2014,Complete
Gammaplex,Medicaid,5,2013,2015,Immun Glob G/Sorb/Gly/IgA 0-50,4064724.84,4190000,896,NA,2015,Complete
Gammaplex,Medicaid,5,2013,2016,Immun Glob G/Sorb/Gly/IgA 0-50,9093270.17,9280000,1920,NA,2016,Complete
Gammaplex,Medicaid,5,2013,2017,Immun Glob G/Sorb/Gly/IgA 0-50,12444621.7,12400000,2810,NA,2017,Complete
Gamunex-C,Medicaid,5,2013,2013,Immune Globul G/Gly/IgA Avg 46,36334586.58,38100000,12679,NA,2013,Complete
Gamunex-C,Medicaid,5,2013,2014,Immune Globul G/Gly/IgA Avg 46,36719750.66,37900000,12825,NA,2014,Complete
Gamunex-C,Medicaid,5,2013,2015,Immune Globul G/Gly/IgA Avg 46,44427459.53,45800000,15956,NA,2015,Complete
Gamunex-C,Medicaid,5,2013,2016,Immune Globul G/Gly/IgA Avg 46,65966804.37,67300000,20064,NA,2016,Complete
Gamunex-C,Medicaid,5,2013,2017,Immune Globul G/Gly/IgA Avg 46,71679178.84,71700000,19966,NA,2017,Complete
Ganciclovir Sodium,Medicaid,5,2013,2013,Ganciclovir Sodium,339564.65,357000,1100,NA,2013,Complete
Ganciclovir Sodium,Medicaid,5,2013,2014,Ganciclovir Sodium,337751.81,349000,1042,NA,2014,Complete
Ganciclovir Sodium,Medicaid,5,2013,2015,Ganciclovir Sodium,420057.89,433000,1444,NA,2015,Complete
Ganciclovir Sodium,Medicaid,5,2013,2016,Ganciclovir Sodium,661122.86,675000,1831,NA,2016,Complete
Ganciclovir Sodium,Medicaid,5,2013,2017,Ganciclovir Sodium,668295.44,668000,1580,NA,2017,Complete
Gatifloxacin,Medicaid,5,2013,2013,Gatifloxacin,42395.8,44500,429,NA,2013,Complete
Gatifloxacin,Medicaid,5,2013,2014,Gatifloxacin,437538.94999999995,451770,4421,NA,2014,Complete
Gatifloxacin,Medicaid,5,2013,2015,Gatifloxacin,487575.11,502000,5045,NA,2015,Complete
Gatifloxacin,Medicaid,5,2013,2016,Gatifloxacin,536903.13,548000,5755,NA,2016,Complete
Gatifloxacin,Medicaid,5,2013,2017,Gatifloxacin,442920.51,442000,5903,NA,2017,Complete
Gattex,Medicaid,5,2013,2013,Teduglutide,1062097.31,1120000,44,NA,2013,Complete
Gattex,Medicaid,5,2013,2014,Teduglutide,7898085.86,8160000,257,NA,2014,Complete
Gattex,Medicaid,5,2013,2015,Teduglutide,13869057.13,14300000,420,NA,2015,Complete
Gattex,Medicaid,5,2013,2016,Teduglutide,20111474.52,20500000,594,NA,2016,Complete
Gattex,Medicaid,5,2013,2017,Teduglutide,25082587.92,25100000,686,NA,2017,Complete
Gavilyte-C,Medicaid,5,2013,2013,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",371835.99,390000,24274,NA,2013,Complete
Gavilyte-C,Medicaid,5,2013,2014,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",537276.52,555000,33562,NA,2014,Complete
Gavilyte-C,Medicaid,5,2013,2015,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",986256.2,1020000,46640,NA,2015,Complete
Gavilyte-C,Medicaid,5,2013,2016,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",1198533.95,1220000,63312,NA,2016,Complete
Gavilyte-C,Medicaid,5,2013,2017,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",806099.62,806000,63916,NA,2017,Complete
Gavilyte-G,Medicaid,5,2013,2013,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",523367.54,549000,32246,NA,2013,Complete
Gavilyte-G,Medicaid,5,2013,2014,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",1094394.73,1130000,69241,NA,2014,Complete
Gavilyte-G,Medicaid,5,2013,2015,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",1953920.67,2010000,132076,NA,2015,Complete
Gavilyte-G,Medicaid,5,2013,2016,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",2367695.87,2420000,160223,NA,2016,Complete
Gavilyte-G,Medicaid,5,2013,2017,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",2792409.7,2790000,194691,NA,2017,Complete
Gavilyte-N,Medicaid,5,2013,2013,Sodium Chloride/NaHCO3/KCl/PEG,755622.14,793000,39236,NA,2013,Complete
Gavilyte-N,Medicaid,5,2013,2014,Sodium Chloride/NaHCO3/KCl/PEG,1219160.48,1260000,64076,NA,2014,Complete
Gavilyte-N,Medicaid,5,2013,2015,Sodium Chloride/NaHCO3/KCl/PEG,1492789.6,1540000,84186,NA,2015,Complete
Gavilyte-N,Medicaid,5,2013,2016,Sodium Chloride/NaHCO3/KCl/PEG,1501100.83,1530000,88964,NA,2016,Complete
Gavilyte-N,Medicaid,5,2013,2017,Sodium Chloride/NaHCO3/KCl/PEG,1575087.72,1580000,95016,NA,2017,Complete
Gelnique,Medicaid,5,2013,2013,Oxybutynin Chloride,344380.58,362000,1522,NA,2013,Complete
Gelnique,Medicaid,5,2013,2014,Oxybutynin Chloride,257765.76,266000,1092,NA,2014,Complete
Gelnique,Medicaid,5,2013,2015,Oxybutynin Chloride,255230.85,263000,895,NA,2015,Complete
Gelnique,Medicaid,5,2013,2016,Oxybutynin Chloride,336352.66,343000,986,NA,2016,Complete
Gelnique,Medicaid,5,2013,2017,Oxybutynin Chloride,385116.01,385000,1006,NA,2017,Complete
Gemcitabine HCl,Medicaid,5,2013,2013,Gemcitabine HCl,3907111,4104000,15996,NA,2013,Complete
Gemcitabine HCl,Medicaid,5,2013,2014,Gemcitabine HCl,3023960.28,3119700,18724,NA,2014,Complete
Gemcitabine HCl,Medicaid,5,2013,2015,Gemcitabine HCl,4898846.22,5047900,26258,NA,2015,Complete
Gemcitabine HCl,Medicaid,5,2013,2016,Gemcitabine HCl,6489710.3,6614200,30498,NA,2016,Complete
Gemcitabine HCl,Medicaid,5,2013,2017,Gemcitabine HCl,6887827.99,6892620,30553,NA,2017,Complete
Gemfibrozil,Medicaid,5,2013,2013,Gemfibrozil,9443391.74,9917050,646563,NA,2013,Complete
Gemfibrozil,Medicaid,5,2013,2014,Gemfibrozil,9485899.63,9806450,692384,NA,2014,Complete
Gemfibrozil,Medicaid,5,2013,2015,Gemfibrozil,9893069.18,10182690,799491,NA,2015,Complete
Gemfibrozil,Medicaid,5,2013,2016,Gemfibrozil,8936629.32,9112800,792291,NA,2016,Complete
Gemfibrozil,Medicaid,5,2013,2017,Gemfibrozil,7729993.2299999995,7729601,705436,NA,2017,Complete
Gemzar,Medicaid,5,2013,2013,Gemcitabine HCl,5506559.18,5780000,13252,NA,2013,Complete
Gemzar,Medicaid,5,2013,2014,Gemcitabine HCl,2999776.78,3100000,9737,NA,2014,Complete
Gemzar,Medicaid,5,2013,2015,Gemcitabine HCl,2657671.33,2740000,8368,NA,2015,Complete
Gemzar,Medicaid,5,2013,2016,Gemcitabine HCl,2652343.74,2710000,6158,NA,2016,Complete
Gemzar,Medicaid,5,2013,2017,Gemcitabine HCl,2105132.67,2110000,4402,NA,2017,Complete
Generess Fe,Medicaid,5,2013,2013,Noreth-Ethinyl Estradiol/Iron,3988308.48,4190000,46996,NA,2013,Complete
Generess Fe,Medicaid,5,2013,2014,Noreth-Ethinyl Estradiol/Iron,4680056.6,4840000,42688,NA,2014,Complete
Generess Fe,Medicaid,5,2013,2015,Noreth-Ethinyl Estradiol/Iron,2019066.63,2080000,15482,NA,2015,Complete
Generess Fe,Medicaid,5,2013,2016,Noreth-Ethinyl Estradiol/Iron,364076.51,372000,2722,NA,2016,Complete
Generess Fe,Medicaid,5,2013,2017,Noreth-Ethinyl Estradiol/Iron,171200.23,171000,1178,NA,2017,Complete
Generlac,Medicaid,5,2013,2013,Lactulose,1649904.2,1730000,104975,NA,2013,Complete
Generlac,Medicaid,5,2013,2014,Lactulose,1473056.75,1520000,98330,NA,2014,Complete
Generlac,Medicaid,5,2013,2015,Lactulose,1405495.54,1450000,96876,NA,2015,Complete
Generlac,Medicaid,5,2013,2016,Lactulose,1556974.46,1590000,104777,NA,2016,Complete
Generlac,Medicaid,5,2013,2017,Lactulose,1489949.49,1490000,93618,NA,2017,Complete
Gengraf,Medicaid,5,2013,2013,"Cyclosporine, Modified",1383575.1,1450000,9308,NA,2013,Complete
Gengraf,Medicaid,5,2013,2014,"Cyclosporine, Modified",1295288.41,1340000,7930,NA,2014,Complete
Gengraf,Medicaid,5,2013,2015,"Cyclosporine, Modified",1221892.79,1260000,6713,NA,2015,Complete
Gengraf,Medicaid,5,2013,2016,"Cyclosporine, Modified",1646244.07,1680000,7268,NA,2016,Complete
Gengraf,Medicaid,5,2013,2017,"Cyclosporine, Modified",953032.04,953000,6573,NA,2017,Complete
Genotropin,Medicaid,5,2013,2013,Somatropin,92743455.94,97400000,30518,NA,2013,Complete
Genotropin,Medicaid,5,2013,2014,Somatropin,102615678.8,106000000,31435,NA,2014,Complete
Genotropin,Medicaid,5,2013,2015,Somatropin,126828741.9,131000000,34565,NA,2015,Complete
Genotropin,Medicaid,5,2013,2016,Somatropin,156091644.8,159000000,39920,NA,2016,Complete
Genotropin,Medicaid,5,2013,2017,Somatropin,163920401.6,164000000,39630,NA,2017,Complete
Gentak,Medicaid,5,2013,2013,Gentamicin Sulfate,873460.34,917000,47724,NA,2013,Complete
Gentak,Medicaid,5,2013,2014,Gentamicin Sulfate,803554.8,830000,45082,NA,2014,Complete
Gentak,Medicaid,5,2013,2015,Gentamicin Sulfate,809365.11,834000,46893,NA,2015,Complete
Gentak,Medicaid,5,2013,2016,Gentamicin Sulfate,789057.44,805000,48772,NA,2016,Complete
Gentak,Medicaid,5,2013,2017,Gentamicin Sulfate,797820.83,798000,48092,NA,2017,Complete
Gentamicin Sulfate,Medicaid,5,2013,2013,Gentamicin Sulfate/PF,45255.2,47500,668,NA,2013,Complete
Gentamicin Sulfate,Medicaid,5,2013,2014,Gentamicin Sulfate/PF,46388.94,47900,713,NA,2014,Complete
Gentamicin Sulfate,Medicaid,5,2013,2015,Gentamicin Sulfate/PF,59880.94,61700,963,NA,2015,Complete
Gentamicin Sulfate,Medicaid,5,2013,2016,Gentamicin Sulfate/PF,35961.49,36700,1131,NA,2016,Complete
Gentamicin Sulfate,Medicaid,5,2013,2017,Gentamicin Sulfate/PF,46986.54,47000,1139,NA,2017,Complete
Gentamicin Sulfate In Ns,Medicaid,5,2013,2013,"Gentamicin In NaCl, Iso-Osm",162624.65,171000,1788,NA,2013,Complete
Gentamicin Sulfate In Ns,Medicaid,5,2013,2014,"Gentamicin In NaCl, Iso-Osm",219712.67,227000,2305,NA,2014,Complete
Gentamicin Sulfate In Ns,Medicaid,5,2013,2015,"Gentamicin In NaCl, Iso-Osm",393280.27,405000,3040,NA,2015,Complete
Gentamicin Sulfate In Ns,Medicaid,5,2013,2016,"Gentamicin In NaCl, Iso-Osm",305711.65,312000,3287,NA,2016,Complete
Gentamicin Sulfate In Ns,Medicaid,5,2013,2017,"Gentamicin In NaCl, Iso-Osm",710175.21,710000,3561,NA,2017,Complete
Gentamicin Sulfate*,Medicaid,5,2013,2013,Gentamicin Sulfate,4965130.53,5216000,358103,NA,2013,Complete
Gentamicin Sulfate*,Medicaid,5,2013,2014,Gentamicin Sulfate,5110155.1899999995,5279120,344886,NA,2014,Complete
Gentamicin Sulfate*,Medicaid,5,2013,2015,Gentamicin Sulfate,7448745.5,7670990,403965,NA,2015,Complete
Gentamicin Sulfate*,Medicaid,5,2013,2016,Gentamicin Sulfate,9406835.95,9605630,398034,NA,2016,Complete
Gentamicin Sulfate*,Medicaid,5,2013,2017,Gentamicin Sulfate,9853060.06,9852410,374344,NA,2017,Complete
Geodon,Medicaid,5,2013,2013,Ziprasidone HCl,61257425.11,64300000,108863,NA,2013,Complete
Geodon,Medicaid,5,2013,2013,Ziprasidone Mesylate,497657.91,523000,6282,NA,2013,Complete
Geodon,Medicaid,5,2013,2014,Ziprasidone HCl,63845859.72,66000000,94236,NA,2014,Complete
Geodon,Medicaid,5,2013,2014,Ziprasidone Mesylate,572098.78,591000,7278,NA,2014,Complete
Geodon,Medicaid,5,2013,2015,Ziprasidone HCl,71700634.79,73900000,92025,NA,2015,Complete
Geodon,Medicaid,5,2013,2015,Ziprasidone Mesylate,793760.58,818000,10010,NA,2015,Complete
Geodon,Medicaid,5,2013,2016,Ziprasidone HCl,26994479.12,27500000,33901,NA,2016,Complete
Geodon,Medicaid,5,2013,2016,Ziprasidone Mesylate,829698.11,847000,11439,NA,2016,Complete
Geodon,Medicaid,5,2013,2017,Ziprasidone HCl,4646245.9,4650000,5667,NA,2017,Complete
Geodon,Medicaid,5,2013,2017,Ziprasidone Mesylate,846451.71,846000,11769,NA,2017,Complete
Gianvi,Medicaid,5,2013,2013,Ethinyl Estradiol/Drospirenone,9426930.64,9900000,120480,NA,2013,Complete
Gianvi,Medicaid,5,2013,2014,Ethinyl Estradiol/Drospirenone,4869401.78,5030000,63609,NA,2014,Complete
Gianvi,Medicaid,5,2013,2015,Ethinyl Estradiol/Drospirenone,3678730.86,3790000,52985,NA,2015,Complete
Gianvi,Medicaid,5,2013,2016,Ethinyl Estradiol/Drospirenone,2922812.21,2980000,49857,NA,2016,Complete
Gianvi,Medicaid,5,2013,2017,Ethinyl Estradiol/Drospirenone,463122.11,463000,8957,NA,2017,Complete
Gildagia,Medicaid,5,2013,2013,Norethindrone-Ethinyl Estrad,28044.73,29400,799,NA,2013,Complete
Gildagia,Medicaid,5,2013,2014,Norethindrone-Ethinyl Estrad,70271.03,72600,2076,NA,2014,Complete
Gildagia,Medicaid,5,2013,2015,Norethindrone-Ethinyl Estrad,78686.75,81000,2371,NA,2015,Complete
Gildagia,Medicaid,5,2013,2016,Norethindrone-Ethinyl Estrad,87710.54,89500,2862,NA,2016,Complete
Gildagia,Medicaid,5,2013,2017,Norethindrone-Ethinyl Estrad,73208.23,73200,2662,NA,2017,Complete
Gildess,Medicaid,5,2013,2013,Norethindrone Ac-Eth Estradiol,1015122.15,1070000,39405,NA,2013,Complete
Gildess,Medicaid,5,2013,2014,Norethindrone Ac-Eth Estradiol,2303225.22,2380000,91800,NA,2014,Complete
Gildess,Medicaid,5,2013,2015,Norethindrone Ac-Eth Estradiol,2398923.14,2470000,100091,NA,2015,Complete
Gildess,Medicaid,5,2013,2016,Norethindrone Ac-Eth Estradiol,2518235.61,2570000,111855,NA,2016,Complete
Gildess,Medicaid,5,2013,2017,Norethindrone Ac-Eth Estradiol,41834.61,41800,1815,NA,2017,Complete
Gildess Fe,Medicaid,5,2013,2013,Norethindrone-E.Estradiol-Iron,4027223.87,4230000,163790,NA,2013,Complete
Gildess Fe,Medicaid,5,2013,2014,Norethindrone-E.Estradiol-Iron,6718480.08,6940000,274862,NA,2014,Complete
Gildess Fe,Medicaid,5,2013,2015,Norethindrone-E.Estradiol-Iron,7162209.6,7380000,317661,NA,2015,Complete
Gildess Fe,Medicaid,5,2013,2016,Norethindrone-E.Estradiol-Iron,5294282.21,5400000,266663,NA,2016,Complete
Gildess Fe,Medicaid,5,2013,2017,Norethindrone-E.Estradiol-Iron,66689.01,66700,3266,NA,2017,Complete
Gilotrif,Medicaid,5,2013,2013,Afatinib Dimaleate,310747.12,326000,60,NA,2013,Complete
Gilotrif,Medicaid,5,2013,2014,Afatinib Dimaleate,4181212.47,4320000,697,NA,2014,Complete
Gilotrif,Medicaid,5,2013,2015,Afatinib Dimaleate,7664752.21,7890000,1189,NA,2015,Complete
Gilotrif,Medicaid,5,2013,2016,Afatinib Dimaleate,11446478.65,11700000,1603,NA,2016,Complete
Gilotrif,Medicaid,5,2013,2017,Afatinib Dimaleate,12856461.45,12900000,1712,NA,2017,Complete
Glassia,Medicaid,5,2013,2013,Alpha-1-Proteinase Inhibitor,2938959.05,3090000,586,NA,2013,Complete
Glassia,Medicaid,5,2013,2014,Alpha-1-Proteinase Inhibitor,4571979.51,4720000,966,NA,2014,Complete
Glassia,Medicaid,5,2013,2015,Alpha-1-Proteinase Inhibitor,6048238.8,6230000,1254,NA,2015,Complete
Glassia,Medicaid,5,2013,2016,Alpha-1-Proteinase Inhibitor,7825750,7990000,1471,NA,2016,Complete
Glassia,Medicaid,5,2013,2017,Alpha-1-Proteinase Inhibitor,9359266.39,9360000,1387,NA,2017,Complete
Gleevec,Medicaid,5,2013,2013,Imatinib Mesylate,108417821.1,114000000,16453,NA,2013,Complete
Gleevec,Medicaid,5,2013,2014,Imatinib Mesylate,140757059.6,145000000,18146,NA,2014,Complete
Gleevec,Medicaid,5,2013,2015,Imatinib Mesylate,191104468.6,197000000,20236,NA,2015,Complete
Gleevec,Medicaid,5,2013,2016,Imatinib Mesylate,90301205.79,92200000,9386,NA,2016,Complete
Gleevec,Medicaid,5,2013,2017,Imatinib Mesylate,51871338.3,51900000,5516,NA,2017,Complete
Glimepiride,Medicaid,5,2013,2013,Glimepiride,4878747.99,5123050,674838,NA,2013,Complete
Glimepiride,Medicaid,5,2013,2014,Glimepiride,5330800.06,5512691,816363,NA,2014,Complete
