Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Wockhardt USA L,2016,below_average,-1712666.5499999986,8
Wockhardt USA L,2017,above_average,515012.5,4
Wockhardt USA L,2017,below_average,-590525.1900000005,8
"Daiichi Sankyo,",2013,at_average,0,6
"Daiichi Sankyo,",2014,at_average,0,6
"Daiichi Sankyo,",2015,at_average,0,7
"Daiichi Sankyo,",2016,at_average,0,7
"Daiichi Sankyo,",2017,at_average,0,7
Organon Pharm.,2013,at_average,0,7
Organon Pharm.,2014,at_average,0,7
Organon Pharm.,2015,at_average,0,7
Organon Pharm.,2016,at_average,0,7
Organon Pharm.,2017,at_average,0,7
Pfizer/Novaplus,2013,above_average,182320.90000000002,5
Pfizer/Novaplus,2013,below_average,-43490.8,3
Pfizer/Novaplus,2014,above_average,120980.82,4
Pfizer/Novaplus,2014,below_average,-85663.3,5
Pfizer/Novaplus,2015,above_average,429543.7999999999,4
Pfizer/Novaplus,2015,below_average,-240769.06,6
Pfizer/Novaplus,2016,above_average,126116.8,3
Pfizer/Novaplus,2016,below_average,-718076.7999999999,7
Pfizer/Novaplus,2017,above_average,353645.4,4
Pfizer/Novaplus,2017,below_average,-1334907.06,6
Marnel/Allegis,2013,at_average,0,2
Marnel/Allegis,2014,at_average,0,2
Marnel/Allegis,2015,at_average,0,2
Marnel/Allegis,2016,at_average,0,2
Marnel/Allegis,2017,at_average,0,2
Baxalta US Inc.,2013,at_average,0,10
Baxalta US Inc.,2014,at_average,0,13
Baxalta US Inc.,2015,at_average,0,14
Baxalta US Inc.,2016,above_average,420000,1
Baxalta US Inc.,2016,at_average,0,15
Baxalta US Inc.,2017,above_average,382500,1
Baxalta US Inc.,2017,at_average,0,15
Beach Products,2013,at_average,0,4
Beach Products,2014,at_average,0,4
Beach Products,2015,at_average,0,4
Beach Products,2016,at_average,0,4
Beach Products,2017,at_average,0,4
International L,2013,at_average,0,1
International L,2013,below_average,-3510950.02,12
International L,2014,above_average,63808.0199999999,1
International L,2014,below_average,-9309626.85,15
International L,2015,below_average,-6756470.380000001,17
International L,2016,below_average,-5824947.620000001,17
International L,2017,above_average,51445.24000000015,1
International L,2017,below_average,-3175781.9899999998,16
Wyeth/Pfizer,2013,above_average,392725,1
Wyeth/Pfizer,2013,at_average,0,14
Wyeth/Pfizer,2013,below_average,-28106.400000000067,1
Wyeth/Pfizer,2014,above_average,488722,1
Wyeth/Pfizer,2014,at_average,0,14
Wyeth/Pfizer,2014,below_average,-39543,2
Wyeth/Pfizer,2015,above_average,824263.8000000002,2
Wyeth/Pfizer,2015,at_average,0,13
Wyeth/Pfizer,2015,below_average,-177166,2
Wyeth/Pfizer,2016,above_average,316541.40000000026,2
Wyeth/Pfizer,2016,at_average,0,13
Wyeth/Pfizer,2016,below_average,-74880,2
Wyeth/Pfizer,2017,above_average,126460,2
Wyeth/Pfizer,2017,at_average,0,13
Wyeth/Pfizer,2017,below_average,-19617,2
Aptalis/Allerga*,2013,at_average,0,1
Aptalis/Allerga*,2014,at_average,0,1
Aptalis/Allerga*,2015,at_average,0,1
Aptalis/Allerga*,2016,at_average,0,1
Aptalis/Allerga*,2017,at_average,0,1
"Pliva, Inc",2013,above_average,5290.559999999991,1
"Pliva, Inc",2013,below_average,-25017.300000000007,1
"Pliva, Inc",2014,below_average,-34667.290000000015,2
"Pliva, Inc",2015,below_average,-18144.769999999997,2
"Pliva, Inc",2016,below_average,-2129.6100000000006,2
"Pliva, Inc",2017,below_average,-1016.0500000000001,2
Excellium Pharm,2013,above_average,63271.93999999999,4
Excellium Pharm,2013,below_average,-193422.34000000008,3
Excellium Pharm,2014,above_average,190725.74999999997,3
Excellium Pharm,2014,at_average,0,1
Excellium Pharm,2014,below_average,-150802.15,3
Excellium Pharm,2015,above_average,18772.0000000001,1
Excellium Pharm,2015,below_average,-490139.6300000001,6
Excellium Pharm,2016,above_average,1364.199999999995,1
Excellium Pharm,2016,at_average,0,1
Excellium Pharm,2016,below_average,-735687.7900000002,5
Excellium Pharm,2017,above_average,1980.5999999999988,1
Excellium Pharm,2017,below_average,-265847.9,6
"CSL Behring, Ll",2013,at_average,0,3
"CSL Behring, Ll",2014,at_average,0,3
"CSL Behring, Ll",2015,at_average,0,4
"CSL Behring, Ll",2016,at_average,0,4
"CSL Behring, Ll",2017,at_average,0,4
"STI Pharma, LLC",2013,above_average,114953.19999999998,3
"STI Pharma, LLC",2014,above_average,157437.50000000003,2
"STI Pharma, LLC",2014,at_average,0,1
"STI Pharma, LLC",2014,below_average,-18633.5,2
"STI Pharma, LLC",2015,above_average,139165.79999999996,2
"STI Pharma, LLC",2015,at_average,0,1
"STI Pharma, LLC",2015,below_average,-40325.42000000001,2
"STI Pharma, LLC",2016,above_average,106524.6,2
"STI Pharma, LLC",2016,at_average,0,1
"STI Pharma, LLC",2016,below_average,-13335.160000000025,2
"STI Pharma, LLC",2017,above_average,100943.16,2
"STI Pharma, LLC",2017,at_average,0,1
"STI Pharma, LLC",2017,below_average,-22020.409999999993,2
"KVK-Tech, Inc.",2013,above_average,94086,2
"KVK-Tech, Inc.",2013,below_average,-2553673.7099999976,7
"KVK-Tech, Inc.",2014,above_average,210906.90000000008,4
"KVK-Tech, Inc.",2014,below_average,-10997163.319999997,5
"KVK-Tech, Inc.",2015,above_average,210874.09999999998,3
"KVK-Tech, Inc.",2015,below_average,-17801001.77,7
"KVK-Tech, Inc.",2016,above_average,168986.90000000002,3
"KVK-Tech, Inc.",2016,below_average,-11507085.510000002,9
"KVK-Tech, Inc.",2017,above_average,45149.700000000186,2
"KVK-Tech, Inc.",2017,at_average,0,1
"KVK-Tech, Inc.",2017,below_average,-7606060.0600000005,9
Arbor Pharmaceu,2013,above_average,5798402.5,1
Arbor Pharmaceu,2013,at_average,0,9
Arbor Pharmaceu,2014,above_average,10248212.4,1
Arbor Pharmaceu,2014,at_average,0,10
Arbor Pharmaceu,2015,above_average,16837704,1
Arbor Pharmaceu,2015,at_average,0,13
Arbor Pharmaceu,2016,above_average,16406873,2
Arbor Pharmaceu,2016,at_average,0,13
Arbor Pharmaceu,2016,below_average,-269175,1
Arbor Pharmaceu,2017,above_average,12255801.600000001,1
Arbor Pharmaceu,2017,at_average,0,14
Arbor Pharmaceu,2017,below_average,-202895,1
Mission Pharm.,2013,above_average,171892,1
Mission Pharm.,2013,at_average,0,7
Mission Pharm.,2014,above_average,620820,1
Mission Pharm.,2014,at_average,0,12
Mission Pharm.,2015,above_average,1059880.7999999998,1
Mission Pharm.,2015,at_average,0,12
Mission Pharm.,2016,above_average,1562125.5,1
Mission Pharm.,2016,at_average,0,12
Mission Pharm.,2017,above_average,1931630.4,1
Mission Pharm.,2017,at_average,0,12
Unichem Pharmac,2013,above_average,99349.25999999998,2
Unichem Pharmac,2013,below_average,-570254.3099999999,6
Unichem Pharmac,2014,above_average,160081.59000000037,2
Unichem Pharmac,2014,below_average,-1689322.7100000002,9
Unichem Pharmac,2015,above_average,871033.23,4
Unichem Pharmac,2015,at_average,0,1
Unichem Pharmac,2015,below_average,-3602676.9100000006,8
Unichem Pharmac,2016,above_average,926793.8199999996,5
Unichem Pharmac,2016,below_average,-7555883.239999999,9
Unichem Pharmac,2017,above_average,83858.27000000003,3
Unichem Pharmac,2017,below_average,-17329527.11,11
Biotest/Adma,2013,at_average,0,1
Biotest/Adma,2014,at_average,0,1
Biotest/Adma,2015,at_average,0,1
Biotest/Adma,2016,at_average,0,1
Biotest/Adma,2017,at_average,0,1
Roche Labs.,2013,at_average,0,3
Roche Labs.,2013,below_average,-5869460,2
Roche Labs.,2014,at_average,0,3
Roche Labs.,2014,below_average,-18154916,2
Roche Labs.,2015,at_average,0,3
Roche Labs.,2015,below_average,-23108506,2
Roche Labs.,2016,at_average,0,3
Roche Labs.,2016,below_average,-18923488,2
Roche Labs.,2017,at_average,0,3
Roche Labs.,2017,below_average,-16888074,2
Allergan/Botox,2013,at_average,0,1
Allergan/Botox,2014,at_average,0,1
Allergan/Botox,2015,at_average,0,1
Allergan/Botox,2016,at_average,0,1
Allergan/Botox,2017,at_average,0,1
Allergan/Botox*,2013,at_average,0,1
Allergan/Botox*,2014,at_average,0,1
Allergan/Botox*,2015,at_average,0,1
Allergan/Botox*,2016,at_average,0,1
Allergan/Botox*,2017,at_average,0,1
Noven/Sebela Ph,2013,at_average,0,2
Noven/Sebela Ph,2014,at_average,0,2
Noven/Sebela Ph,2015,at_average,0,2
Noven/Sebela Ph,2016,at_average,0,2
Noven/Sebela Ph,2017,at_average,0,2
Sunovion Pharma,2013,at_average,0,4
Sunovion Pharma,2014,at_average,0,5
Sunovion Pharma,2015,at_average,0,5
Sunovion Pharma,2016,at_average,0,5
Sunovion Pharma,2017,at_average,0,5
Alcon Surgical,2013,above_average,3697.100000000005,1
Alcon Surgical,2013,at_average,0,1
Alcon Surgical,2014,above_average,594.9000000000015,1
Alcon Surgical,2014,at_average,0,3
Alcon Surgical,2015,at_average,0,4
Alcon Surgical,2015,below_average,-19203.199999999997,1
Alcon Surgical,2016,above_average,7897.399999999992,1
Alcon Surgical,2016,at_average,0,4
Alcon Surgical,2017,above_average,6134.399999999999,1
Alcon Surgical,2017,at_average,0,4
Indivior Inc.,2013,at_average,0,2
Indivior Inc.,2014,at_average,0,2
Indivior Inc.,2015,at_average,0,2
Indivior Inc.,2016,at_average,0,2
Indivior Inc.,2017,at_average,0,2
"Mikart, Inc",2013,below_average,-168489.44000000006,1
"Mikart, Inc",2014,below_average,-1038830.3999999999,1
"Mikart, Inc",2015,below_average,-1254015.0000000002,1
"Mikart, Inc",2016,below_average,-1461386.2999999996,1
"Mikart, Inc",2017,below_average,-865566.9,1
Purdue Pharma L,2013,at_average,0,6
Purdue Pharma L,2014,at_average,0,6
Purdue Pharma L,2015,at_average,0,7
Purdue Pharma L,2016,at_average,0,7
Purdue Pharma L,2017,at_average,0,7
Centurion Labs,2013,at_average,0,2
Centurion Labs,2014,at_average,0,2
Centurion Labs,2015,at_average,0,2
Centurion Labs,2016,at_average,0,2
Centurion Labs,2017,at_average,0,2
Cypress Pharm.,2013,above_average,47552.340000000004,1
Cypress Pharm.,2013,at_average,0,18
Cypress Pharm.,2013,below_average,-25933.549999999912,3
Cypress Pharm.,2014,above_average,45965.55999999998,3
Cypress Pharm.,2014,at_average,0,18
Cypress Pharm.,2014,below_average,-1264.790000000003,2
Cypress Pharm.,2015,above_average,52643.40000000001,3
Cypress Pharm.,2015,at_average,0,18
Cypress Pharm.,2015,below_average,-6339.46,2
Cypress Pharm.,2016,above_average,7111.379999999999,4
Cypress Pharm.,2016,at_average,0,18
Cypress Pharm.,2016,below_average,-624.2199999999998,1
Cypress Pharm.,2017,above_average,6615.630000000001,5
Cypress Pharm.,2017,at_average,0,18
Teva/Mayne Phar,2013,above_average,430191.39999999985,3
Teva/Mayne Phar,2013,at_average,0,4
Teva/Mayne Phar,2013,below_average,-501582.4,2
Teva/Mayne Phar,2014,above_average,382276.7000000002,3
Teva/Mayne Phar,2014,at_average,0,3
Teva/Mayne Phar,2014,below_average,-526064.9,3
Teva/Mayne Phar,2015,above_average,1154516.3999999997,4
Teva/Mayne Phar,2015,at_average,0,2
Teva/Mayne Phar,2015,below_average,-36331.79999999999,3
Teva/Mayne Phar,2016,above_average,1183165.4,6
Teva/Mayne Phar,2016,at_average,0,1
Teva/Mayne Phar,2016,below_average,-3680.699999999994,2
Teva/Mayne Phar,2017,above_average,6976.7999999999975,1
Teva/Mayne Phar,2017,at_average,0,1
Teva/Mayne Phar,2017,below_average,-149374.40000000002,7
Magna Pharm,2013,at_average,0,1
Magna Pharm,2014,at_average,0,1
Magna Pharm,2015,at_average,0,1
Magna Pharm,2016,at_average,0,1
Magna Pharm,2017,at_average,0,1
Galderma Labora,2013,at_average,0,11
Galderma Labora,2014,at_average,0,11
Galderma Labora,2015,at_average,0,13
Galderma Labora,2016,at_average,0,13
Galderma Labora,2017,at_average,0,13
Astrazeneca/Gen,2013,at_average,0,1
Astrazeneca/Gen,2014,at_average,0,1
Astrazeneca/Gen,2015,at_average,0,1
Astrazeneca/Gen,2016,at_average,0,1
Astrazeneca/Gen,2017,at_average,0,1
Ivax/Goldline L,2013,at_average,0,1
Ivax/Goldline L,2015,at_average,0,1
Ivax/Goldline L,2016,at_average,0,1
Ivax/Goldline L,2017,at_average,0,1
Aptalis/Allerga,2013,at_average,0,6
Aptalis/Allerga,2014,at_average,0,7
Aptalis/Allerga,2015,at_average,0,7
Aptalis/Allerga,2016,at_average,0,7
Aptalis/Allerga,2017,at_average,0,7
Orphan Europe/R,2013,at_average,0,1
Orphan Europe/R,2014,at_average,0,1
Orphan Europe/R,2015,at_average,0,1
Orphan Europe/R,2016,at_average,0,1
Orphan Europe/R,2017,at_average,0,1
Nostrum/Mylan,2013,above_average,671290.8,2
Nostrum/Mylan,2013,below_average,-133379.2000000001,2
Nostrum/Mylan,2014,above_average,78574,1
Nostrum/Mylan,2014,below_average,-170460.60000000012,3
Nostrum/Mylan,2015,above_average,36556.5,1
Nostrum/Mylan,2015,below_average,-787021.3000000002,3
Nostrum/Mylan,2016,below_average,-1379188.9,4
Nostrum/Mylan,2017,below_average,-342763.00000000006,4
Lantheus Medica,2013,at_average,0,2
Lantheus Medica,2014,at_average,0,2
Lantheus Medica,2015,at_average,0,2
Lantheus Medica,2016,at_average,0,2
Lantheus Medica,2017,at_average,0,2
Wallace Pharmac,2013,above_average,1164833.9,2
Wallace Pharmac,2013,at_average,0,1
Wallace Pharmac,2014,above_average,1064294.2999999998,2
Wallace Pharmac,2014,at_average,0,1
Wallace Pharmac,2015,above_average,1097924,3
Wallace Pharmac,2015,at_average,0,1
Wallace Pharmac,2016,above_average,1929432.7999999998,3
Wallace Pharmac,2016,at_average,0,1
Wallace Pharmac,2016,below_average,-1938.2999999999993,1
Wallace Pharmac,2017,above_average,1817972.5999999999,3
Wallace Pharmac,2017,at_average,0,1
Wallace Pharmac,2017,below_average,-5945,1
Sigma-Tau/Leadi*,2013,at_average,0,1
Sigma-Tau/Leadi*,2014,at_average,0,1
Sigma-Tau/Leadi*,2015,at_average,0,1
Sigma-Tau/Leadi*,2016,at_average,0,1
Sigma-Tau/Leadi*,2017,at_average,0,1
Solco Healthcar,2013,above_average,3065.700000000007,1
Solco Healthcar,2013,below_average,-320828.5599999997,7
Solco Healthcar,2014,below_average,-790235.4099999999,11
Solco Healthcar,2015,above_average,1019040.3000000003,4
Solco Healthcar,2015,below_average,-1855021.0700000003,14
Solco Healthcar,2016,above_average,2600969.7800000003,7
Solco Healthcar,2016,below_average,-4432464.02,14
Solco Healthcar,2017,above_average,2406787.01,4
Solco Healthcar,2017,at_average,0,1
Solco Healthcar,2017,below_average,-2994447.9800000004,16
Gilead Sciences,2013,at_average,0,10
Gilead Sciences,2014,at_average,0,12
Gilead Sciences,2015,at_average,0,14
Gilead Sciences,2016,at_average,0,18
Gilead Sciences,2017,at_average,0,18
Apotex/Novaplus,2013,above_average,54547.89999999999,3
Apotex/Novaplus,2013,below_average,-14472,1
Apotex/Novaplus,2014,above_average,61340.099999999955,3
Apotex/Novaplus,2014,below_average,-48936.000000000015,2
Apotex/Novaplus,2015,above_average,264423.6,3
Apotex/Novaplus,2015,below_average,-86779.79999999999,2
Apotex/Novaplus,2016,above_average,84856.8,3
Apotex/Novaplus,2016,below_average,-163964.40000000008,2
Apotex/Novaplus,2017,above_average,151680.90000000002,2
Apotex/Novaplus,2017,below_average,-740959.1,3
Macoven Pharmac,2013,at_average,0,2
Macoven Pharmac,2014,above_average,41052,1
Macoven Pharmac,2014,at_average,0,2
Macoven Pharmac,2015,at_average,0,1
Macoven Pharmac,2015,below_average,-56648,2
Macoven Pharmac,2016,above_average,10404,2
Macoven Pharmac,2016,at_average,0,1
Macoven Pharmac,2017,above_average,196540,2
Macoven Pharmac,2017,at_average,0,1
Hospira-Novaplu,2013,above_average,507605.2,3
Hospira-Novaplu,2013,below_average,-473759.2,3
Hospira-Novaplu,2014,above_average,132214.84000000003,6
Hospira-Novaplu,2014,below_average,-923019.9500000001,11
Hospira-Novaplu,2015,above_average,495743.1,6
Hospira-Novaplu,2015,below_average,-2188327.3,12
Hospira-Novaplu,2016,above_average,440151.96,4
Hospira-Novaplu,2016,below_average,-1895986.928,17
Hospira-Novaplu,2017,above_average,512750.27999999997,7
Hospira-Novaplu,2017,below_average,-1480782.4,14
"West-Ward, Inc.*",2013,above_average,1745262.9,3
"West-Ward, Inc.*",2013,at_average,0,1
"West-Ward, Inc.*",2013,below_average,-3649040.8600000003,4
"West-Ward, Inc.*",2014,above_average,4642052.100000001,5
"West-Ward, Inc.*",2014,at_average,0,1
"West-Ward, Inc.*",2014,below_average,-1832004.4900000005,2
"West-Ward, Inc.*",2015,above_average,7224462.6,4
"West-Ward, Inc.*",2015,at_average,0,1
"West-Ward, Inc.*",2015,below_average,-5317413.289999999,3
"West-Ward, Inc.*",2016,above_average,6375252.69,5
"West-Ward, Inc.*",2016,at_average,0,1
"West-Ward, Inc.*",2016,below_average,-1753810.0999999996,2
"West-Ward, Inc.*",2017,above_average,5248902.199999999,4
"West-Ward, Inc.*",2017,at_average,0,1
"West-Ward, Inc.*",2017,below_average,-7362561.1,3
Reckitt Benckis,2013,at_average,0,1
Reckitt Benckis,2014,at_average,0,1
Reckitt Benckis,2015,at_average,0,2
Reckitt Benckis,2016,at_average,0,2
Reckitt Benckis,2016,below_average,-1431,1
Reckitt Benckis,2017,at_average,0,2
Reckitt Benckis,2017,below_average,-418.5,1
"Orchidpharma, I",2013,above_average,94746.5,1
"Orchidpharma, I",2014,above_average,71783.99999999991,2
"Orchidpharma, I",2014,below_average,-68379.1,1
"Orchidpharma, I",2015,above_average,635672.6000000001,2
"Orchidpharma, I",2015,below_average,-244168.99999999985,4
"Orchidpharma, I",2016,above_average,1989406.9000000006,4
"Orchidpharma, I",2016,below_average,-11702.59999999997,2
"Orchidpharma, I",2017,above_average,1400931.5999999996,4
"Orchidpharma, I",2017,at_average,0,1
"Orchidpharma, I",2017,below_average,-537.4000000000076,1
Ohm Labs.,2013,below_average,-50658.96,1
Ohm Labs.,2014,below_average,-45277.1,2
Ohm Labs.,2015,below_average,-10586.570000000145,2
Ohm Labs.,2016,above_average,108602.20000000017,1
Ohm Labs.,2016,below_average,-1016.5199999999999,1
Ohm Labs.,2017,above_average,24506.999999999913,1
Ohm Labs.,2017,below_average,-728.1,1
"Afaxys, Inc.",2013,at_average,0,2
"Afaxys, Inc.",2014,above_average,12271.999999999996,1
"Afaxys, Inc.",2014,at_average,0,3
"Afaxys, Inc.",2015,above_average,12106.600000000015,1
"Afaxys, Inc.",2015,at_average,0,5
"Afaxys, Inc.",2016,at_average,0,6
"Afaxys, Inc.",2017,at_average,0,5
"Afaxys, Inc.",2017,below_average,-22331.699999999964,1
Precision Dose,2013,above_average,783549.98,6
Precision Dose,2013,at_average,0,2
Precision Dose,2013,below_average,-295,1
Precision Dose,2014,above_average,144232.81,6
Precision Dose,2014,at_average,0,1
Precision Dose,2014,below_average,-11890.58,1
Precision Dose,2015,above_average,355630.93,6
Precision Dose,2015,at_average,0,2
Precision Dose,2015,below_average,-1353.8799999999999,3
Precision Dose,2016,above_average,232960,7
Precision Dose,2016,at_average,0,2
Precision Dose,2016,below_average,-45004.20999999998,3
Precision Dose,2017,above_average,264078.14,7
Precision Dose,2017,at_average,0,2
Precision Dose,2017,below_average,-40316.819999999985,3
Oceanside Pharm,2013,above_average,1429871.2,3
Oceanside Pharm,2013,at_average,0,1
Oceanside Pharm,2013,below_average,-250866.60000000003,2
Oceanside Pharm,2014,above_average,3963779.1,7
Oceanside Pharm,2014,at_average,0,1
Oceanside Pharm,2014,below_average,-163840.40000000002,3
Oceanside Pharm,2015,above_average,13586718.149999999,14
Oceanside Pharm,2015,below_average,-1064881.5999999999,6
Oceanside Pharm,2016,above_average,26141566.830000002,15
Oceanside Pharm,2016,below_average,-3488317.1,12
Oceanside Pharm,2017,above_average,24945197.499999996,17
