Brand Name,Year,Generic Name,Category,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims,Total Beneficiaries
Duloxetine HCl,2013,Duloxetine HCl,mental health,5,46420000,44222268.019999996,7861312,172315,163556
Duloxetine HCl,2014,Duloxetine HCl,mental health,15,1145711700,1110656528.52,249789046.37,5543934,1625930
Duloxetine HCl,2015,Duloxetine HCl,mental health,15,695108400,674785220.41,344393087.621,7186289,1924555
Duloxetine HCl,2016,Duloxetine HCl,mental health,15,497167100,487303925.64,422882140.446,8432899,1909265
Duloxetine HCl,2017,Duloxetine HCl,mental health,18,448820300,449270855.65,478855466.47,9129222,2343641
Duragesic,2013,Fentanyl,pain reliever,1,27800000,26447197.65,349328,24782,3488
Duragesic,2014,Fentanyl,pain reliever,1,29700000,28778808.04,342098,24342,3161
Duragesic,2015,Fentanyl,pain reliever,1,30000000,29142852.46,318578,22840,2705
Duragesic,2016,Fentanyl,pain reliever,1,29100000,28533543.46,284622,20155,2235
Duragesic,2017,Fentanyl,pain reliever,1,24500000,24496598.61,233338,16761,1731
Durezol,2013,Difluprednate,eye,1,24400000,23234126.54,1038589.217,201319,143108
Durezol,2014,Difluprednate,eye,1,69100000,66902234.99,2587624.607,502180,331901
Durezol,2015,Difluprednate,eye,1,93500000,90774970.21,3011072.52,582557,379024
Durezol,2016,Difluprednate,eye,1,108000000,105831669.8,3437627.18,662381,425192
Durezol,2017,Difluprednate,eye,1,106000000,105652843.7,3243171.95,622046,394431
Dyazide,2013,Triamterene/Hydrochlorothiazid,blood pressure,1,998000,950279.81,813518,15420,3240
Dyazide,2014,Triamterene/Hydrochlorothiazid,blood pressure,1,878000,850020.79,657099,11844,2818
Dyazide,2015,Triamterene/Hydrochlorothiazid,blood pressure,1,963000,934899.51,579997,10355,2311
Dyazide,2016,Triamterene/Hydrochlorothiazid,blood pressure,1,1050000,1033230.6,538251,9146,2098
Dyazide,2017,Triamterene/Hydrochlorothiazid,blood pressure,1,965000,964695.44,460772,7807,1766
Dyrenium,2013,Triamterene,urinary,1,2640000,2517239.41,1090758,20883,4612
Dyrenium,2014,Triamterene,urinary,1,3610000,3490786.72,1013383,18609,4093
Dyrenium,2015,Triamterene,urinary,1,6400000,6210650.59,878432,16302,3627
Dyrenium,2016,Triamterene,urinary,1,3180000,3115477.76,331995,5905,1751
Dyrenium,2017,Triamterene,urinary,2,3930000,3926986.35,418096,7055,2092
Dysport,2013,Abobotulinumtoxina,nervous,1,185000,176526.4,263,167,69
Dysport,2014,Abobotulinumtoxina,nervous,1,208000,201460.49,299,206,85
Dysport,2015,Abobotulinumtoxina,nervous,1,273000,264795.56,355,214,72
Dysport,2016,Abobotulinumtoxina,nervous,1,369000,361720.42,497,303,119
Dysport,2017,Abobotulinumtoxina,nervous,1,536000,536200.82,722,430,196
E.E.S. 200,2013,Erythromycin Ethylsuccinate,infection,1,1960000,1868303.97,1835140.25,8945,1841
E.E.S. 200,2014,Erythromycin Ethylsuccinate,infection,1,3600000,3480289.07,2004301.6,9989,1817
E.E.S. 200,2015,Erythromycin Ethylsuccinate,infection,1,5910000,5738447.15,1895718,8899,1604
E.E.S. 200,2016,Erythromycin Ethylsuccinate,infection,1,4430000,4344425.65,1184401,5515,968
E.E.S. 200,2017,Erythromycin Ethylsuccinate,infection,1,1700000,1697385.17,476860,2314,345
E.E.S. 400,2013,Erythromycin Ethylsuccinate,infection,1,366000,348941.03,130363.5,3846,2797
E.E.S. 400,2014,Erythromycin Ethylsuccinate,infection,1,510000,493272.83,115090,3433,2368
E.E.S. 400,2015,Erythromycin Ethylsuccinate,infection,1,708000,687454.56,92456,2626,1697
E.E.S. 400,2016,Erythromycin Ethylsuccinate,infection,1,580000,568040.19,60970,1533,937
E.E.S. 400,2017,Erythromycin Ethylsuccinate,infection,1,354000,353924.72,35638,838,484
Easy Comfort Insulin Syringe,2013,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,7980,7604.45,22891,255,100
Easy Comfort Insulin Syringe,2013,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,14200,13519.27,39316,395,178
Easy Comfort Insulin Syringe,2014,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,57000,55127.22,137325,1360,447
Easy Comfort Insulin Syringe,2014,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,108000,104573.91,254818,2888,775
Easy Comfort Insulin Syringe,2015,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,234000,227305.23,494320,4750,1414
Easy Comfort Insulin Syringe,2015,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,372000,361071.28,778683,8049,2281
Easy Comfort Insulin Syringe,2016,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,514000,503929.97,1041110,9951,2224
Easy Comfort Insulin Syringe,2016,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,800000,784101.88,1617885,16083,3364
Easy Comfort Insulin Syringe,2017,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,921000,920880.44,1626939,15402,4721
Easy Comfort Insulin Syringe,2017,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1250000,1247594.76,2215902,21909,6206
Easy Comfort Pen Needles,2013,"Pen Needle, Diabetic",diabetes/insulin,1,16100,15368.84,42550,414,224
Easy Comfort Pen Needles,2014,"Pen Needle, Diabetic",diabetes/insulin,1,264000,255167.84,682570,6032,1970
Easy Comfort Pen Needles,2015,"Pen Needle, Diabetic",diabetes/insulin,1,2010000,1956230.02,4022770,36973,10887
Easy Comfort Pen Needles,2016,"Pen Needle, Diabetic",diabetes/insulin,1,4970000,4868639.43,9381419.996,85437,22246
Easy Comfort Pen Needles,2017,"Pen Needle, Diabetic",diabetes/insulin,1,9740000,9737500.77,15103354.33,132886,36011
Easy Touch,2013,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,207000,197198.12,882864,7990,3604
Easy Touch,2013,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,297000,283153.23,1268294,11461,4055
Easy Touch,2013,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,883000,841360.57,3544388,35926,11806
Easy Touch,2014,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,286000,276750.94,1249529,12273,4624
Easy Touch,2014,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,433000,418858.92,1888909,17604,5963
Easy Touch,2014,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1220000,1184560.35,5053046,50606,15808
Easy Touch,2015,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,326000,316806.79,1497648,15020,5439
Easy Touch,2015,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,462000,448943.35,2192266.344,20437,6924
Easy Touch,2015,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1230000,1191657.2,5679777,55301,17485
Easy Touch,2016,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,317000,310631.78,1478745,14747,5310
Easy Touch,2016,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,449000,440322.43,2144137.656,20519,6793
Easy Touch,2016,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1160000,1132066.83,5442172.56,52336,16671
Easy Touch,2017,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,278000,277780.76,1336627.333,13064,4882
Easy Touch,2017,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,413000,413096.05,1990734,19167,6446
Easy Touch,2017,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1020000,1015837.37,4896353,45465,14774
Easy Touch Alcohol Prep Pads,2013,Alcohol Antiseptic Pads,sterilization,1,34600,32980.17,737248,6164,2634
Easy Touch Alcohol Prep Pads,2014,Alcohol Antiseptic Pads,sterilization,1,158000,153041.96,3570931,28038,8240
Easy Touch Alcohol Prep Pads,2015,Alcohol Antiseptic Pads,sterilization,1,212000,205650.25,5246929.997,44676,12467
Easy Touch Alcohol Prep Pads,2016,Alcohol Antiseptic Pads,sterilization,1,240000,235338.57,5894698.898,52889,14895
Easy Touch Alcohol Prep Pads,2017,Alcohol Antiseptic Pads,sterilization,1,328000,328237.96,7773206,69901,20689
Easy Touch Insulin Safety,2013,"Syringe,Needle,Insuln,Safe,1ml",diabetes/insulin,1,5140,4896.48,15292,150,74
Easy Touch Insulin Safety,2013,"Syringe,Needle,Insuln,Sf 0.5ml",diabetes/insulin,1,3670,3492.04,10660,110,58
Easy Touch Insulin Safety,2014,"Syringe,Needle,Insuln,Safe,1ml",diabetes/insulin,1,23900,23170.46,73720,732,170
Easy Touch Insulin Safety,2014,"Syringe,Needle,Insuln,Sf 0.5ml",diabetes/insulin,1,23300,22532.4,71070,764,224
Easy Touch Insulin Safety,2015,"Syringe,Needle,Insuln,Safe,1ml",diabetes/insulin,1,29000,28191.95,92583,976,260
Easy Touch Insulin Safety,2015,"Syringe,Needle,Insuln,Sf 0.5ml",diabetes/insulin,1,32900,31904.78,104805,1093,332
Easy Touch Insulin Safety,2016,"Syringe,Needle,Insuln,Safe,1ml",diabetes/insulin,1,21900,21417.8,70480,721,200
Easy Touch Insulin Safety,2016,"Syringe,Needle,Insuln,Sf 0.5ml",diabetes/insulin,1,33700,33034.13,106463,1081,318
Easy Touch Insulin Safety,2017,"Syringe,Needle,Insuln,Safe,1ml",diabetes/insulin,1,11900,11871.09,39643,407,142
Easy Touch Insulin Safety,2017,"Syringe,Needle,Insuln,Sf 0.5ml",diabetes/insulin,1,28700,28716.11,93889,973,308
Easy Touch Insulin Syringe,2013,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,11200,10686.83,63860,467,213
Easy Touch Insulin Syringe,2013,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,57300,54581.58,227026,1966,938
Easy Touch Insulin Syringe,2013,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,42800,40806.23,170070,1621,745
Easy Touch Insulin Syringe,2014,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,22700,21991.1,91147,994,389
Easy Touch Insulin Syringe,2014,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,89000,86110.03,357285,3517,1230
Easy Touch Insulin Syringe,2014,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,63700,61649.39,260771,2594,953
Easy Touch Insulin Syringe,2015,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,25800,25021.01,110779,1170,454
Easy Touch Insulin Syringe,2015,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,93400,90644.55,414836,3954,1318
Easy Touch Insulin Syringe,2015,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,71000,68953.83,324308,3155,1127
Easy Touch Insulin Syringe,2016,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,27800,27269.54,124409,1303,522
Easy Touch Insulin Syringe,2016,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,94600,92691.24,435108,4142,1492
Easy Touch Insulin Syringe,2016,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,76100,74606.49,356879,3423,1212
Easy Touch Insulin Syringe,2017,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,1,25500,25499.39,116007,1220,485
Easy Touch Insulin Syringe,2017,"Syringe And Needle,Insulin,1ml",diabetes/insulin,1,89300,89270.1,429823,3955,1423
Easy Touch Insulin Syringe,2017,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,69600,69625.76,333250,3102,1104
Easy Touch Pen Needle,2013,"Pen Needle, Diabetic",diabetes/insulin,1,2080000,1980214.4,7562327,65731,24827
Easy Touch Pen Needle,2014,"Pen Needle, Diabetic",diabetes/insulin,1,3420000,3306130.88,12827957.1,115432,37373
Easy Touch Pen Needle,2015,"Pen Needle, Diabetic",diabetes/insulin,1,3940000,3829521.65,16141672.6,143309,45787
Easy Touch Pen Needle,2016,"Pen Needle, Diabetic",diabetes/insulin,1,4380000,4288094,18285056.8,162010,51151
Easy Touch Pen Needle,2017,"Pen Needle, Diabetic",diabetes/insulin,1,4580000,4577605.28,19519757.33,168952,56290
Econazole Nitrate,2013,Econazole Nitrate,infection,4,10865000,10343471.700000001,27025035.27,404988,241947
Econazole Nitrate,2014,Econazole Nitrate,infection,4,31815000,30842573.29,34444721.219,517601,314729
Econazole Nitrate,2015,Econazole Nitrate,infection,4,122145000,118561254.96,35948366.048,540819,316347
Econazole Nitrate,2016,Econazole Nitrate,infection,4,73780000,72322630.91,26830512.79,400109,234218
Econazole Nitrate,2017,Econazole Nitrate,infection,4,43630000,43676349.980000004,18997093.813,285643,166544
Edarbi,2013,Azilsartan Medoxomil,blood pressure,1,4010000,3823274.09,1252094,30236,9984
Edarbi,2014,Azilsartan Medoxomil,blood pressure,1,6210000,6006077.91,1518478,35026,10319
Edarbi,2015,Azilsartan Medoxomil,blood pressure,1,11900000,11541626.51,2331395.75,51923,11100
Edarbi,2016,Azilsartan Medoxomil,blood pressure,1,14900000,14608404.43,2659232,58563,12741
Edarbi,2017,Azilsartan Medoxomil,blood pressure,1,17100000,17140299.18,2899859,62291,13588
Edecrin,2013,Ethacrynic Acid,urinary,1,9920000,9444201.51,1827293.024,24847,6094
Edecrin,2014,Ethacrynic Acid,urinary,1,19400000,18781320.92,2006544,28755,6575
Edecrin,2015,Ethacrynic Acid,urinary,1,34900000,33915117.14,1746259,25393,5720
Edecrin,2016,Ethacrynic Acid,urinary,1,27100000,26558110.57,1199230.75,16603,4013
Edecrin,2017,Ethacrynic Acid,urinary,1,7790000,7790254.35,366413,4592,1107
Edurant,2013,Rilpivirine HCl,HIV/AIDS,1,6450000,6147755.46,252993,8193,1234
Edurant,2014,Rilpivirine HCl,HIV/AIDS,1,11300000,10924351.75,417830,13348,1912
Edurant,2015,Rilpivirine HCl,HIV/AIDS,1,18700000,18169872.42,648786,20887,2838
Edurant,2016,Rilpivirine HCl,HIV/AIDS,1,26900000,26314923.3,873539,28167,3532
Edurant,2017,Rilpivirine HCl,HIV/AIDS,1,33500000,33470096.3,1018327,32838,3957
Effer-K,2013,Potassium Bicarbonate/Cit Ac,vitamins,1,38500,36623.79,93454,1365,545
Effer-K,2014,Potassium Bicarbonate/Cit Ac,vitamins,1,60500,58589.45,155023,2446,947
Effer-K,2015,Potassium Bicarbonate/Cit Ac,vitamins,1,70900,68828.51,201849,2952,1176
Effer-K,2016,Potassium Bicarbonate/Cit Ac,vitamins,1,90400,88551.53,315983,5049,1687
Effer-K,2017,Potassium Bicarbonate/Cit Ac,vitamins,1,71600,71649.95,224643,3620,1196
Effient,2013,Prasugrel HCl,heart,1,144000000,137333128.1,18579069.5,466119,93424
Effient,2014,Prasugrel HCl,heart,1,180000000,173803179.8,20020612,493906,97638
Effient,2015,Prasugrel HCl,heart,1,208000000,201847724.8,19376685.9,469252,93612
Effient,2016,Prasugrel HCl,heart,1,242000000,237537112.1,19127722.4,452149,90576
Effient,2017,Prasugrel HCl,heart,1,205000000,204693501.4,14138990.96,328653,77174
Efudex,2013,Fluorouracil,chemotherapy/cancer,1,205000,195466.69,36005,843,753
Efudex,2014,Fluorouracil,chemotherapy/cancer,1,152000,146874.85,22066,528,480
Efudex,2015,Fluorouracil,chemotherapy/cancer,1,104000,100518.5,12870,308,284
Efudex,2016,Fluorouracil,chemotherapy/cancer,1,80200,78590.08,10070,242,211
Efudex,2017,Fluorouracil,chemotherapy/cancer,1,99700,99734.72,11740,284,259
Elaprase,2013,Idursulfase,other,1,7150000,6808945.7,7288,118,12
Elestat,2013,Epinastine HCl,cold/allergies,1,364000,346345.4,12795,2141,766
Elestat,2014,Epinastine HCl,cold/allergies,1,181000,175087.5,5775,892,365
Elestat,2015,Epinastine HCl,cold/allergies,1,123000,118966.7,3520,544,206
Elestat,2016,Epinastine HCl,cold/allergies,1,93600,91743.06,2330,337,123
Elestat,2017,Epinastine HCl,cold/allergies,1,81200,81186.77,1875,251,82
Elidel,2013,Pimecrolimus,dermatology,1,17600000,16784874.12,2924028.1,50133,28331
Elidel,2014,Pimecrolimus,dermatology,1,21100000,20412439.1,3010093.9,51897,28860
Elidel,2015,Pimecrolimus,dermatology,1,22500000,21878442.15,2829527.03,48225,27336
Elidel,2016,Pimecrolimus,dermatology,1,21400000,20922063.97,2726000,47471,27109
Elidel,2017,Pimecrolimus,dermatology,1,20300000,20290243.11,2434369,42440,24782
Elinest,2013,Norgestrel-Ethinyl Estradiol,women's health,1,73200,69716.86,87528,2616,508
Elinest,2014,Norgestrel-Ethinyl Estradiol,women's health,1,98700,95482.59,136022,3832,764
Elinest,2015,Norgestrel-Ethinyl Estradiol,women's health,1,95700,92921.7,144861,4063,771
Elinest,2016,Norgestrel-Ethinyl Estradiol,women's health,1,76400,74893.37,125105,3456,641
Elinest,2017,Norgestrel-Ethinyl Estradiol,women's health,1,81200,81155.95,144551,3753,624
Eliphos,2013,Calcium Acetate,kidney,1,377000,358700.42,673248,2533,1729
Eliphos,2014,Calcium Acetate,kidney,1,402000,389401.94,976481,2427,1516
Eliphos,2015,Calcium Acetate,kidney,1,768000,745773.31,2325619,5719,2647
Eliphos,2016,Calcium Acetate,kidney,1,586000,574567.75,2484411,6178,2778
Eliphos,2017,Calcium Acetate,kidney,1,36300,36343.97,131737,487,414
Eliquis,2013,Apixaban,stroke/blood clot/general circulatory,1,47200000,44936698.07,10298678,142957,46927
Eliquis,2014,Apixaban,stroke/blood clot/general circulatory,1,327000000,316644210.4,65459986.71,896642,204239
Eliquis,2015,Apixaban,stroke/blood clot/general circulatory,1,968000000,939333151.8,174971885.1,2400991,481505
Eliquis,2016,Apixaban,stroke/blood clot/general circulatory,1,1970000000,1926316212,328547976,4456268,827097
Eliquis,2017,Apixaban,stroke/blood clot/general circulatory,1,3080000000,3076266439,479637595.7,6345004,1142596
Elixophyllin,2013,Theophylline Anhydrous,asthma/respiratory,1,616000,586347.61,3416237.187,3959,697
Elixophyllin,2014,Theophylline Anhydrous,asthma/respiratory,1,502000,485442.14,2554421.166,3163,550
Elixophyllin,2015,Theophylline Anhydrous,asthma/respiratory,1,335000,325326.94,1666868.5,1995,417
Elixophyllin,2016,Theophylline Anhydrous,asthma/respiratory,1,785000,769134.95,1584858.319,2034,412
Elixophyllin,2017,Theophylline Anhydrous,asthma/respiratory,1,157000,157097.94,230590.583,289,122
Elmiron,2013,Pentosan Polysulfate Sodium,pain reliever,1,72900000,69418115.83,12642374,113075,24825
Elmiron,2014,Pentosan Polysulfate Sodium,pain reliever,1,81400000,78833544.51,12814826,114388,24957
Elmiron,2015,Pentosan Polysulfate Sodium,pain reliever,1,87600000,85091226.11,12601708.02,112148,24002
Elmiron,2016,Pentosan Polysulfate Sodium,pain reliever,1,90600000,88767650.34,12125342,107471,22797
Elmiron,2017,Pentosan Polysulfate Sodium,pain reliever,1,96300000,96330437.58,11839473.1,103220,22155
Elocon,2013,Mometasone Furoate,dermatology,1,11000,10450,5956,113,61
Elocon,2014,Mometasone Furoate,dermatology,1,68100,65888.05,32046,615,373
Elocon,2015,Mometasone Furoate,dermatology,1,91200,88550.53,41800,741,443
Elocon,2016,Mometasone Furoate,dermatology,1,59000,57812.64,26400,514,324
Elocon,2017,Mometasone Furoate,dermatology,1,60300,60326.77,25825,471,279
Emadine,2013,Emedastine Difumarate,cold/allergies,1,18500,17573.57,950,144,74
Emadine,2014,Emedastine Difumarate,cold/allergies,1,18700,18094.91,925,140,71
Emadine,2015,Emedastine Difumarate,cold/allergies,1,13700,13312.14,630,91,50
Emadine,2016,Emedastine Difumarate,cold/allergies,1,11600,11343.11,490,78,45
Emadine,2017,Emedastine Difumarate,cold/allergies,1,12500,12504.05,490,72,36
Emend,2013,Aprepitant,nausea,1,12400000,11800951.46,93728,27105,9539
Emend,2013,Fosaprepitant Dimeglumine,nausea,1,254000,242284.96,966,629,186
Emend,2014,Aprepitant,nausea,1,10100000,9757519.61,70202,19726,7126
Emend,2014,Fosaprepitant Dimeglumine,nausea,1,343000,332128.55,3233,843,269
Emend,2015,Aprepitant,nausea,1,9560000,9284639.55,55878,14877,5557
Emend,2015,Fosaprepitant Dimeglumine,nausea,1,371000,360629.54,1403,891,275
Emend,2016,Aprepitant,nausea,1,7430000,7280970.97,39101.25,9587,3902
Emend,2016,Fosaprepitant Dimeglumine,nausea,1,450000,440945.93,2752,1117,318
Emend,2017,Aprepitant,nausea,1,1760000,1755441.86,10031,2176,1009
Emend,2017,Fosaprepitant Dimeglumine,nausea,1,260000,259824.78,861,594,212
Emsam,2013,Selegiline,mental health,1,6970000,6637285.04,261491,7873,1608
Emsam,2014,Selegiline,mental health,1,9410000,9106483.29,250318,7431,1373
Emsam,2015,Selegiline,mental health,1,10800000,10491237.73,236169,7101,1304
Emsam,2016,Selegiline,mental health,1,11300000,11081107.89,219105,6610,1186
Emsam,2017,Selegiline,mental health,1,11100000,11105376.33,204280,6141,1110
Emtriva,2013,Emtricitabine,HIV/AIDS,1,11600000,11048124.48,813728.38,26183,3433
Emtriva,2014,Emtricitabine,HIV/AIDS,1,12500000,12113139.86,849537,27517,3537
Emtriva,2015,Emtricitabine,HIV/AIDS,1,13200000,12822266.08,898909,27774,3599
Emtriva,2016,Emtricitabine,HIV/AIDS,1,12000000,11729773.44,895232,25457,3370
Emtriva,2017,Emtricitabine,HIV/AIDS,1,9770000,9769395.38,718528,21431,2828
Enablex,2013,Darifenacin Hydrobromide,urinary,1,77100000,73478077.85,12982175.88,339539,81612
Enablex,2014,Darifenacin Hydrobromide,urinary,1,63000000,60996970.21,9222550.5,228575,46930
Enablex,2015,Darifenacin Hydrobromide,urinary,1,48300000,46900949.48,5516055,130710,27886
Enablex,2016,Darifenacin Hydrobromide,urinary,1,18600000,18180511.64,1767253.5,43842,14005
Enablex,2017,Darifenacin Hydrobromide,urinary,1,3960000,3964548.82,340659,8219,1864
Enalapril Maleate,2013,Enalapril Maleate,blood pressure,8,51591170,49171761.17,303099576,4716262,1021337
Enalapril Maleate,2014,Enalapril Maleate,blood pressure,8,66367100,64241681.01,318332759.66,4699314,1118789
Enalapril Maleate,2015,Enalapril Maleate,blood pressure,10,128364100,124544699.98,300376029.53000003,4320443,1116570
