Brand Name,Year,brandspend,branddose,brandclaims,brandbens,avgspendperclaim,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,nomchngspendperclaim,perchngspend,perchngdose,perchngclaims,perchngbens,perchngspendperclaim,Description
Fluphenazine Decanoate,2016,161000,9423.5,5087,964,31.649302142716728,-233000,-15976,-7023,-1227,-4.120515778546867,-0.6563380281690141,-0.6713733400571524,-0.6025740025740025,-0.601765571358509,-0.1352805954900387,"This medication is a long-acting form of fluphenazine that is used to treat certain mental/mood problems (chronic schizophrenia). Fluphenazine decanoate is usually used in patients who have benefited from regular doses of short-acting forms of fluphenazine and who may benefit from long-term (maintenance) treatment with less frequent dosing. Fluphenazine belongs to a class of medications called phenothiazines and is also referred to as a neuroleptic. It works by affecting the balance of natural chemicals (neurotransmitters) in the brain. Some of the benefits of continued use of this medication include reduced episodes of hallucinations, delusions, or bizarre behaviors that occur in patients with schizophrenia. This product does not work right away. It may take 1-3 days to notice an effect from this drug, and up to 4 days to experience the full effect. For severe agitation or other symptoms, use a short-acting medication as directed by your doctor. This medication is not recommended for use in children under 12 years of age. Also, it should not be used to manage behavioral problems in patients with mental retardation."
Fluphenazine Decanoate,2017,122000,7820,4632,812,26.33851468048359,-233000,-15976,-7023,-1227,-4.120515778546867,-0.6563380281690141,-0.6713733400571524,-0.6025740025740025,-0.601765571358509,-0.1352805954900387,"This medication is a long-acting form of fluphenazine that is used to treat certain mental/mood problems (chronic schizophrenia). Fluphenazine decanoate is usually used in patients who have benefited from regular doses of short-acting forms of fluphenazine and who may benefit from long-term (maintenance) treatment with less frequent dosing. Fluphenazine belongs to a class of medications called phenothiazines and is also referred to as a neuroleptic. It works by affecting the balance of natural chemicals (neurotransmitters) in the brain. Some of the benefits of continued use of this medication include reduced episodes of hallucinations, delusions, or bizarre behaviors that occur in patients with schizophrenia. This product does not work right away. It may take 1-3 days to notice an effect from this drug, and up to 4 days to experience the full effect. For severe agitation or other symptoms, use a short-acting medication as directed by your doctor. This medication is not recommended for use in children under 12 years of age. Also, it should not be used to manage behavioral problems in patients with mental retardation."
Oxacillin*,2013,171000,74666,1191,404,143.57682619647355,-145700,-55840,-1040,-384,23.97284267769865,-0.852046783625731,-0.7478638202126805,-0.873215785054576,-0.9504950495049505,0.16696874636923448,Oxacillin is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Oxacillin*,2014,90100,48206,454,54,198.4581497797357,-145700,-55840,-1040,-384,23.97284267769865,-0.852046783625731,-0.7478638202126805,-0.873215785054576,-0.9504950495049505,0.16696874636923448,Oxacillin is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Oxacillin*,2015,50800,28132,209,30,243.0622009569378,-145700,-55840,-1040,-384,23.97284267769865,-0.852046783625731,-0.7478638202126805,-0.873215785054576,-0.9504950495049505,0.16696874636923448,Oxacillin is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Oxacillin*,2016,48400,27651,220,27,220,-145700,-55840,-1040,-384,23.97284267769865,-0.852046783625731,-0.7478638202126805,-0.873215785054576,-0.9504950495049505,0.16696874636923448,Oxacillin is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Oxacillin*,2017,25300,18826,151,20,167.5496688741722,-145700,-55840,-1040,-384,23.97284267769865,-0.852046783625731,-0.7478638202126805,-0.873215785054576,-0.9504950495049505,0.16696874636923448,Oxacillin is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Metoclopramide HCL,2013,16900,23624,15524,4662,1.0886369492398866,-2700,-10230,-4908,-801,0.24896666794172595,-0.1597633136094675,-0.43303420250592617,-0.31615562999227,-0.1718146718146718,0.22869577237439961,"Metoclopramide is used to prevent nausea and vomiting from surgery or chemotherapy. It is also used by people with diabetes who have slow emptying of their stomachs (gastroparesis). Treating gastroparesis can decrease symptoms of nausea, vomiting, and stomach/abdominal fullness. Metoclopramide may also be used in certain procedures where stomach emptying is needed. Metoclopramide works by blocking a natural substance (dopamine) which can cause nausea and vomiting. It also speeds up stomach emptying and movement of the upper intestines. This drug is not recommended for use in children younger than 1 year due to an increased risk of serious side effects (such as muscle spasms/uncontrolled muscle movements). Ask the doctor or pharmacist for details."
Metoclopramide HCL,2014,19600,21781,14342,4332,1.3666155347929159,-2700,-10230,-4908,-801,0.24896666794172595,-0.1597633136094675,-0.43303420250592617,-0.31615562999227,-0.1718146718146718,0.22869577237439961,"Metoclopramide is used to prevent nausea and vomiting from surgery or chemotherapy. It is also used by people with diabetes who have slow emptying of their stomachs (gastroparesis). Treating gastroparesis can decrease symptoms of nausea, vomiting, and stomach/abdominal fullness. Metoclopramide may also be used in certain procedures where stomach emptying is needed. Metoclopramide works by blocking a natural substance (dopamine) which can cause nausea and vomiting. It also speeds up stomach emptying and movement of the upper intestines. This drug is not recommended for use in children younger than 1 year due to an increased risk of serious side effects (such as muscle spasms/uncontrolled muscle movements). Ask the doctor or pharmacist for details."
Metoclopramide HCL,2015,18200,18118,12125,4080,1.5010309278350515,-2700,-10230,-4908,-801,0.24896666794172595,-0.1597633136094675,-0.43303420250592617,-0.31615562999227,-0.1718146718146718,0.22869577237439961,"Metoclopramide is used to prevent nausea and vomiting from surgery or chemotherapy. It is also used by people with diabetes who have slow emptying of their stomachs (gastroparesis). Treating gastroparesis can decrease symptoms of nausea, vomiting, and stomach/abdominal fullness. Metoclopramide may also be used in certain procedures where stomach emptying is needed. Metoclopramide works by blocking a natural substance (dopamine) which can cause nausea and vomiting. It also speeds up stomach emptying and movement of the upper intestines. This drug is not recommended for use in children younger than 1 year due to an increased risk of serious side effects (such as muscle spasms/uncontrolled muscle movements). Ask the doctor or pharmacist for details."
Metoclopramide HCL,2016,13800,16455,11384,3929,1.2122276879831342,-2700,-10230,-4908,-801,0.24896666794172595,-0.1597633136094675,-0.43303420250592617,-0.31615562999227,-0.1718146718146718,0.22869577237439961,"Metoclopramide is used to prevent nausea and vomiting from surgery or chemotherapy. It is also used by people with diabetes who have slow emptying of their stomachs (gastroparesis). Treating gastroparesis can decrease symptoms of nausea, vomiting, and stomach/abdominal fullness. Metoclopramide may also be used in certain procedures where stomach emptying is needed. Metoclopramide works by blocking a natural substance (dopamine) which can cause nausea and vomiting. It also speeds up stomach emptying and movement of the upper intestines. This drug is not recommended for use in children younger than 1 year due to an increased risk of serious side effects (such as muscle spasms/uncontrolled muscle movements). Ask the doctor or pharmacist for details."
